TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70343,1148,172,6167,1821,1104,19,38216
77214,1148,172,6167,1819,1101,19,38211
75835,1149,171,6168,1820,1105,19,38222
70431,1148,172,6166,1820,1105,19,38224
70432,1148,172,6167,1820,1104,20,38215
70307,1148,171,6167,1821,1104,19,38211
70331,1148,171,6168,1820,1103,19,38215
70318,1148,172,6167,1820,1105,19,38225
79524,1147,171,6167,1821,1102,18,38214
77253,1148,171,6167,1819,1105,18,38218
70330,1148,172,6167,1821,1103,19,38209
70420,1148,171,6167,1820,1106,19,38222
75897,1147,172,6167,1821,1104,20,38213
70471,1148,171,6167,1820,1102,19,38212
70394,1147,171,6167,1821,1105,20,38217
70304,1148,172,6167,1820,1102,19,38219
70292,1147,171,6167,1821,1102,20,38214
86547,1147,172,6166,1820,1104,19,38217
70355,1148,172,6167,1821,1104,19,38221
70406,1147,171,6167,1821,1103,19,38213
75797,1148,172,6167,1821,1103,19,38212
70433,1147,171,6167,1821,1104,19,38216
75959,1147,171,6167,1821,1104,20,38214
70393,1147,172,6167,1821,1103,19,38214
70367,1148,172,6167,1820,1104,20,38222
77264,1147,172,6167,1821,1104,19,38215
70344,1147,171,6167,1820,1100,19,38214
70343,1149,171,6167,1819,1104,19,38214
70382,1147,171,6167,1821,1102,19,38215
70446,1148,171,6167,1820,1103,19,38215
79763,1148,172,6167,1821,1104,19,38219
70291,1148,172,6168,1820,1102,19,38217
75621,1147,172,6167,1819,1103,19,38213
77252,1147,171,6167,1820,1104,19,38215
70381,1148,172,6167,1821,1105,19,38217
70331,1148,172,6166,1820,1103,19,38213
70381,1148,172,6167,1821,1105,19,38222
70432,1147,172,6167,1821,1103,19,38219
70331,1148,171,6167,1820,1106,18,38224
70418,1147,171,6167,1821,1105,19,38219
70332,1148,171,6166,1820,1104,20,38218
77240,1148,171,6167,1820,1103,19,38212
75834,1147,172,6167,1820,1103,19,38220
79925,1147,172,6166,1820,1104,19,38217
70431,1147,172,6167,1820,1101,19,38211
70369,1148,171,6167,1821,1103,19,38218
70357,1147,171,6166,1821,1101,19,38213
70316,1148,172,6167,1819,1106,19,38225
70317,1147,171,6167,1821,1105,19,38218
77253,1148,171,6166,1820,1105,19,38222
70355,1148,172,6167,1821,1102,19,38215
70407,1148,171,6167,1821,1103,19,38218
75885,1147,171,6166,1820,1105,19,38220
70420,1148,171,6167,1821,1104,20,38221
70406,1148,171,6167,1821,1101,19,38209
70354,1147,172,6168,1820,1104,19,38214
79749,1148,172,6167,1821,1106,19,38220
77229,1147,171,6167,1821,1104,20,38216
70392,1148,172,6168,1820,1105,19,38219
70393,1147,171,6167,1821,1108,19,38222
70407,1147,171,6167,1821,1104,19,38221
70419,1147,171,6166,1820,1106,19,38215
75997,1148,171,6167,1821,1103,19,38216
70368,1148,171,6166,1821,1104,19,38212
70367,1149,171,6167,1820,1103,19,38212
86458,1147,171,6167,1821,1104,19,38218
70331,1148,171,6166,1820,1105,19,38214
70381,1147,172,6167,1821,1103,20,38218
70394,1148,172,6166,1820,1106,19,38219
79789,1147,172,6167,1820,1105,19,38219
70344,1148,171,6167,1820,1105,19,38219
75946,1148,172,6167,1820,1104,19,38215
70343,1148,172,6166,1820,1105,19,38217
77251,1148,172,6166,1820,1106,20,38213
70394,1148,171,6166,1820,1103,18,38217
70382,1147,172,6167,1820,1103,19,38209
70369,1148,172,6168,1820,1104,19,38212
70382,1148,171,6167,1821,1103,19,38216
70370,1148,171,6166,1820,1105,19,38219
70280,1148,172,6168,1820,1105,19,38219
70819,1147,171,6166,1820,1105,19,38218
82657,1148,171,6166,1820,1105,20,38225
85280,1147,171,6166,1820,1103,19,38215
70432,1148,171,6167,1821,1102,19,38214
70381,1148,171,6168,1820,1106,19,38214
70382,1148,171,6167,1820,1104,19,38211
70369,1147,171,6167,1821,1103,19,38214
70316,1148,172,6167,1820,1105,19,38216
70331,1147,171,6167,1821,1102,18,38215
77254,1147,171,6167,1821,1103,19,38213
70355,1147,172,6167,1820,1105,19,38217
70419,1147,171,6166,1820,1103,19,38218
75936,1149,171,6168,1820,1104,19,38217
70482,1148,172,6166,1820,1104,19,38215
70407,1148,172,6167,1821,1105,19,38220
79511,1147,172,6167,1821,1101,19,38216
70279,1147,171,6167,1820,1103,19,38215
77166,1147,171,6167,1820,1103,20,38216
70317,1148,172,6167,1820,1105,20,38222
70319,1148,171,6167,1821,1102,19,38215
70319,1148,172,6167,1821,1102,19,38211
75660,1147,172,6167,1821,1104,19,38216
70306,1147,171,6166,1820,1104,19,38217
70280,1148,172,6167,1821,1105,19,38215
70229,1147,172,6168,1820,1104,19,38220
77140,1148,172,6166,1820,1105,19,38221
70242,1148,171,6167,1819,1104,20,38219
70306,1147,172,6166,1820,1103,19,38213
70320,1148,172,6166,1820,1102,19,38211
79674,1148,171,6168,1820,1105,19,38214
70331,1147,171,6167,1821,1104,19,38217
75759,1147,172,6167,1820,1105,19,38217
70292,1147,171,6166,1820,1105,19,38220
77214,1148,172,6168,1820,1103,19,38217
70293,1147,171,6167,1821,1104,19,38217
70331,1147,172,6166,1820,1106,20,38221
70344,1147,172,6166,1820,1103,19,38208
70331,1147,171,6167,1820,1104,19,38215
70331,1147,172,6167,1821,1103,19,38211
70279,1148,172,6167,1820,1103,19,38215
70280,1148,171,6167,1821,1103,19,38218
77103,1147,172,6167,1821,1105,19,38218
94611,1148,172,6167,1820,1105,20,38217
70431,1148,172,6167,1820,1104,20,38219
70331,1149,171,6168,1820,1104,19,38219
70394,1148,172,6167,1820,1105,19,38218
70293,1147,171,6167,1821,1103,19,38213
70125,1148,171,6167,1820,1103,20,38215
70177,1147,171,6167,1820,1104,19,38224
76999,1147,171,6166,1820,1106,19,38218
70228,1148,172,6167,1820,1105,19,38225
75710,1147,171,6166,1820,1104,19,38215
70419,1148,172,6166,1820,1104,19,38216
70431,1148,172,6167,1821,1103,19,38213
70292,1147,171,6167,1821,1104,19,38215
79482,1148,172,6166,1820,1104,19,38216
70139,1148,171,6166,1820,1104,19,38216
77048,1148,171,6167,1821,1103,19,38220
70178,1147,171,6167,1820,1105,19,38215
70342,1147,173,6167,1821,1103,19,38218
75734,1148,171,6167,1819,1102,19,38212
75772,1148,172,6167,1820,1106,19,38217
70392,1147,171,6167,1821,1103,20,38220
70356,1147,171,6167,1821,1107,19,38222
70356,1148,171,6166,1821,1104,19,38218
77214,1148,172,6167,1820,1103,19,38215
70332,1148,171,6167,1821,1103,19,38216
70393,1148,172,6168,1820,1103,19,38215
79725,1148,172,6167,1820,1104,19,38214
70406,1148,172,6167,1820,1104,20,38222
70381,1147,171,6167,1820,1105,19,38220
75634,1147,171,6167,1820,1104,19,38222
70392,1148,171,6167,1820,1106,19,38220
77265,1147,171,6166,1820,1103,20,38218
70255,1147,171,6167,1821,1103,19,38215
70381,1147,173,6167,1820,1103,19,38212
70444,1147,171,6167,1820,1105,19,38214
70445,1148,171,6166,1820,1103,19,38214
70381,1148,172,6167,1821,1105,19,38214
70329,1147,171,6167,1821,1105,19,38215
70343,1147,172,6167,1821,1104,19,38216
92162,1148,172,6167,1821,1104,19,38214
70382,1147,171,6167,1821,1104,19,38225
70382,1147,171,6167,1821,1104,19,38217
70431,1148,172,6166,1820,1105,19,38220
70394,1148,171,6167,1821,1104,19,38218
70369,1148,172,6167,1821,1106,19,38224
70317,1149,171,6168,1820,1104,20,38221
70330,1148,172,6167,1821,1105,19,38220
77291,1148,171,6167,1820,1104,20,38214
70355,1147,172,6168,1820,1105,19,38221
75886,1148,171,6166,1820,1104,19,38215
70456,1148,172,6167,1819,1104,19,38216
70482,1147,172,6167,1821,1103,19,38224
79738,1148,171,6166,1820,1106,20,38214
70318,1147,171,6167,1821,1105,19,38217
70317,1148,172,6167,1821,1103,19,38220
77239,1148,172,6166,1820,1107,19,38219
79537,1148,171,6167,1821,1103,18,38215
70368,1148,172,6167,1819,1105,20,38215
70369,1148,171,6167,1821,1104,19,38217
75898,1147,172,6167,1820,1102,19,38214
70406,1147,171,6167,1821,1105,19,38218
70369,1147,171,6167,1820,1104,20,38220
70216,1147,173,6167,1820,1103,19,38213
77216,1147,171,6167,1820,1103,19,38215
70342,1148,172,6167,1820,1102,20,38218
79799,1149,171,6168,1820,1103,18,38218
70369,1148,171,6167,1820,1105,19,38218
70457,1148,172,6166,1820,1103,19,38214
75823,1147,171,6167,1821,1104,19,38213
70356,1148,172,6167,1820,1106,19,38220
70354,1148,172,6168,1820,1105,19,38217
77215,1148,171,6167,1821,1103,19,38219
70331,1147,171,6167,1820,1105,19,38215
70368,1147,172,6167,1820,1104,20,38219
70381,1148,172,6167,1821,1103,19,38219
70395,1147,171,6167,1821,1103,19,38218
70344,1148,172,6167,1819,1103,19,38215
70292,1147,171,6166,1820,1101,20,38210
90331,1148,171,6168,1820,1105,20,38219
77302,1148,171,6167,1821,1103,19,38213
70381,1148,172,6167,1821,1105,19,38219
70368,1149,171,6166,1821,1103,19,38217
70367,1147,172,6167,1821,1103,20,38213
70382,1147,171,6167,1821,1104,19,38213
70369,1147,171,6167,1821,1106,19,38220
70329,1148,172,6167,1821,1106,19,38222
