TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70382,1147,171,6167,1841,1101,19,38291
79574,1147,172,6167,1840,1103,19,38294
70242,1148,172,6167,1840,1102,19,38296
77139,1147,171,6167,1841,1102,19,38291
70280,1148,171,6166,1841,1102,19,38297
85128,1147,171,6167,1840,1102,19,38292
70345,1148,172,6167,1840,1102,20,38290
70407,1148,171,6166,1840,1103,19,38293
70281,1148,172,6167,1840,1101,19,38290
70179,1147,172,6167,1840,1101,19,38291
70293,1147,171,6167,1841,1103,19,38296
77151,1147,172,6167,1841,1102,19,38288
70318,1147,171,6167,1841,1102,19,38293
70319,1147,171,6167,1841,1103,19,38296
79637,1147,172,6167,1839,1104,19,38291
75573,1147,172,6168,1839,1101,19,38292
70406,1148,171,6167,1840,1102,19,38291
70267,1148,172,6167,1840,1102,19,38291
70254,1148,172,6167,1840,1103,19,38293
77215,1148,171,6167,1840,1104,19,38292
70344,1148,171,6167,1840,1103,19,38291
70357,1148,171,6167,1840,1102,19,38294
70407,1148,172,6168,1840,1104,19,38290
70368,1148,171,6167,1840,1102,19,38292
70344,1148,171,6167,1840,1102,19,38295
70305,1147,172,6167,1840,1102,20,38289
75921,1147,171,6167,1840,1101,19,38294
77228,1148,171,6167,1840,1104,20,38292
79649,1148,172,6167,1840,1103,19,38291
70393,1147,173,6167,1840,1102,19,38294
70395,1147,171,6167,1840,1103,19,38293
70445,1148,172,6167,1840,1103,19,38293
70382,1147,171,6167,1840,1102,19,38293
70329,1148,171,6167,1840,1102,20,38291
70342,1148,171,6167,1840,1102,19,38291
82593,1148,172,6167,1840,1102,19,38293
70393,1148,172,6167,1840,1100,20,38289
70445,1147,171,6167,1840,1104,19,38295
70432,1148,171,6167,1840,1102,19,38292
70394,1148,172,6168,1839,1103,19,38290
70381,1148,172,6167,1840,1103,19,38296
79686,1148,172,6167,1840,1102,19,38291
70318,1148,172,6166,1840,1103,19,38292
77252,1148,172,6167,1840,1105,19,38295
70367,1148,172,6167,1840,1102,19,38290
75948,1148,172,6167,1840,1102,19,38295
70431,1148,171,6167,1840,1103,19,38293
70480,1147,172,6167,1839,1104,19,38294
70282,1148,171,6167,1840,1102,19,38296
70356,1148,171,6167,1840,1103,19,38292
70317,1148,171,6167,1840,1102,19,38292
77290,1147,171,6167,1840,1102,19,38294
70419,1147,171,6167,1840,1104,19,38289
70432,1147,172,6166,1840,1103,19,38296
79826,1148,172,6167,1840,1104,19,38295
81202,1148,171,6167,1841,1100,19,38290
70405,1147,172,6168,1840,1102,19,38293
70367,1147,171,6167,1840,1103,19,38289
70305,1147,171,6166,1840,1102,19,38289
77227,1148,171,6168,1840,1104,20,38294
70293,1148,171,6167,1841,1103,19,38293
70395,1147,171,6167,1841,1102,19,38290
79738,1148,172,6166,1840,1102,19,38292
70420,1147,171,6167,1840,1101,20,38294
70381,1148,171,6167,1840,1102,19,38290
75821,1148,172,6167,1841,1102,19,38289
70393,1148,172,6167,1841,1103,19,38295
86709,1148,172,6167,1840,1102,19,38292
70330,1148,172,6166,1840,1102,19,38293
70444,1147,171,6167,1840,1103,19,38293
70407,1147,172,6167,1841,1101,19,38289
70445,1148,171,6167,1840,1105,19,38295
70381,1148,172,6167,1840,1103,19,38298
70329,1147,173,6168,1839,1100,19,38289
70343,1147,171,6167,1841,1102,19,38292
82681,1148,172,6167,1840,1103,19,38296
70368,1147,172,6167,1841,1101,19,38288
70432,1148,171,6167,1841,1103,18,38296
70306,1148,171,6167,1840,1103,19,38294
70382,1147,172,6166,1840,1102,19,38290
79750,1148,171,6166,1840,1101,19,38289
70368,1147,171,6167,1840,1102,19,38290
70330,1148,171,6167,1841,1103,19,38292
77339,1149,171,6168,1840,1103,19,38298
70367,1148,172,6166,1840,1103,20,38292
75898,1149,171,6166,1841,1102,19,38290
70431,1148,172,6167,1840,1102,19,38292
70394,1147,172,6167,1841,1102,19,38290
70356,1147,171,6167,1840,1102,19,38290
70304,1147,171,6166,1840,1105,19,38293
70317,1148,172,6168,1840,1101,19,38293
77227,1148,171,6166,1840,1104,19,38294
70356,1147,172,6167,1841,1103,19,38295
79812,1147,172,6166,1840,1103,19,38294
75897,1147,172,6167,1841,1102,19,38293
70420,1147,171,6167,1840,1102,19,38293
70418,1147,172,6167,1840,1101,19,38291
70267,1147,172,6168,1839,1102,19,38292
70354,1147,172,6166,1840,1101,19,38291
77265,1147,172,6167,1840,1102,19,38293
70392,1148,172,6167,1841,1102,19,38290
70394,1147,172,6167,1839,1103,20,38297
70406,1148,171,6167,1840,1101,19,38291
70407,1147,171,6167,1841,1099,19,38287
70380,1147,171,6167,1841,1102,19,38294
75920,1148,172,6167,1841,1104,19,38295
79800,1148,171,6166,1840,1103,19,38291
77228,1148,172,6166,1840,1101,18,38291
70329,1148,172,6168,1839,1102,20,38295
70382,1148,171,6167,1841,1102,19,38290
70431,1147,171,6167,1841,1103,19,38296
70395,1148,172,6167,1840,1102,19,38292
