RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
0.020029,0.000401,0.733154,5.578761,3.903538,1.558504,6.083680,15.453623,13.065922,12.926517,12.673208,632.812500,421.875000,609.375000,0
0.017933,0.000289,-0.463151,3.853441,2.488035,1.473115,3.665163,12.416914,11.678484,10.835518,9.525867,0.000000,398.437500,421.875000,0
0.012987,0.000168,0.411982,3.442214,3.064045,1.375208,4.213699,11.152853,12.939863,6.787985,5.159422,398.437500,421.875000,375.000000,0
0.020980,0.000382,0.484925,3.524642,3.222397,1.441653,4.645578,10.847375,15.582958,14.790955,14.573024,0.000000,23.437500,421.875000,0
0.022673,0.000434,1.106519,4.335954,3.880797,1.537512,5.966773,12.373337,18.323650,17.718197,15.952741,0.000000,421.875000,23.437500,0
0.014762,0.000218,0.099314,3.931291,3.452832,1.422952,4.913215,12.402713,15.329722,10.030696,5.693457,421.875000,398.437500,445.312500,0
0.012662,0.000160,0.200929,3.860174,3.303819,1.413927,4.671359,11.800541,12.192427,7.111490,6.365430,421.875000,445.312500,398.437500,0
0.019466,0.000323,0.483731,3.921005,3.299240,1.455212,4.801093,11.385005,15.341719,14.739281,12.313692,0.000000,23.437500,445.312500,0
0.017748,0.000315,0.467603,5.468141,3.248110,1.594749,5.179920,14.933717,14.719511,13.533051,8.114741,421.875000,445.312500,539.062500,0
0.018830,0.000347,0.090963,4.674484,3.022944,1.528181,4.619605,14.302486,16.007002,13.697611,8.048836,421.875000,445.312500,539.062500,0
0.022504,0.000449,0.940637,4.649415,3.580891,1.523049,5.453871,12.818382,15.747051,15.523439,14.227294,445.312500,0.000000,23.437500,0
0.023096,0.000478,-0.079567,4.112345,2.412977,1.445749,3.488558,11.070981,16.937176,15.265671,14.199089,445.312500,0.000000,23.437500,0
0.024974,0.000556,1.094876,5.149735,3.937626,1.536340,6.049533,12.630712,17.056625,16.877888,15.716467,445.312500,0.000000,23.437500,0
0.022436,0.000472,0.068417,4.346551,2.799550,1.456366,4.077169,12.492498,15.310958,14.201138,11.464232,445.312500,421.875000,0.000000,0
0.018223,0.000332,0.845387,4.684227,3.349748,1.479742,4.956762,12.212815,13.494440,13.117188,8.332266,445.312500,421.875000,539.062500,0
0.016336,0.000267,0.763977,4.469937,3.346889,1.474886,4.936278,11.687122,13.138769,11.108780,7.339755,421.875000,445.312500,117.187500,0
0.014365,0.000206,0.438645,4.150057,3.043801,1.465443,4.460518,11.619560,12.411856,7.726981,6.562959,421.875000,445.312500,117.187500,0
0.012565,0.000158,0.242847,3.983557,3.007469,1.453046,4.369991,11.609044,11.209841,5.975068,5.743895,421.875000,117.187500,398.437500,0
0.012190,0.000144,0.073823,4.331665,3.176225,1.474232,4.682493,13.406993,10.554750,5.512727,5.326299,421.875000,398.437500,445.312500,0
0.011782,0.000135,0.477134,4.279337,3.283532,1.504385,4.939697,13.104643,9.606106,5.548735,5.396595,421.875000,93.750000,398.437500,0
0.017300,0.000234,-0.707352,3.171557,1.975342,1.480594,2.924679,10.355496,16.536163,14.979856,7.819785,0.000000,23.437500,398.437500,0
0.010589,0.000112,-0.228243,5.812810,3.299207,1.562450,5.154846,16.939999,9.103653,6.330712,4.448931,398.437500,421.875000,210.937500,0
0.011013,0.000117,-0.952414,5.910135,2.879973,1.578546,4.546171,16.303513,7.097184,6.368829,5.801230,23.437500,398.437500,421.875000,0
0.005482,0.000030,-0.524413,4.619511,2.422141,1.498868,3.630471,13.638349,3.131671,2.883554,2.443101,445.312500,468.750000,187.500000,0
0.003919,0.000015,-0.748335,5.330315,3.103398,1.544678,4.793751,16.211412,2.540271,2.277155,2.059429,210.937500,187.500000,421.875000,0
0.007278,0.000049,-0.859214,3.410089,1.451902,1.435645,2.084416,9.205317,7.575610,4.813449,4.282028,23.437500,46.875000,0.000000,0
0.012933,0.000119,0.620810,2.103509,2.388850,1.388844,3.317741,5.929660,14.365058,14.226393,5.217043,23.437500,0.000000,46.875000,0
0.003874,0.000012,1.028396,3.834353,3.685241,1.510028,5.564819,11.869919,3.597343,3.475174,1.271158,0.000000,23.437500,46.875000,0
0.001857,0.000003,0.291344,7.322994,5.108951,1.587380,8.109848,21.656713,0.886470,0.807020,0.650841,796.875000,773.437500,1898.437500,0
0.001579,0.000002,0.550717,3.784292,3.394353,1.398323,4.746403,11.533330,1.069600,0.572278,0.520075,23.437500,140.625000,234.375000,0
0.007792,0.000048,-0.677818,2.143389,0.917159,1.398222,1.282392,6.430529,7.981854,7.337281,4.409800,23.437500,0.000000,46.875000,0
0.006845,0.000047,0.976914,7.522631,4.604148,1.666938,7.674831,18.765156,5.556054,3.844714,3.772973,117.187500,93.750000,140.625000,0
0.017537,0.000239,0.670720,3.813756,3.600596,1.418806,5.108546,10.539476,16.914532,15.978197,6.781754,0.000000,23.437500,421.875000,0
0.011254,0.000127,0.001686,5.927267,3.560721,1.581597,5.631627,16.909946,9.596699,6.287210,5.401727,421.875000,398.437500,117.187500,0
0.010954,0.000120,-0.270354,6.375498,3.754623,1.598356,6.001225,18.146950,8.951015,5.905159,5.068668,421.875000,398.437500,93.750000,0
