RMS,Mean,Median,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,FalutID
24.643232,-0.97517836,-0.10335019,606.3379,-0.22207321226596832,2.7162547,3.2882855,1.5434425,5.075279,0.31787235,33938.2890625,7123.833984375,5988.517578125,35.15625,175.78125,410.15625,1
24.58561,-0.6299123,-0.26983118,604.05536,-0.2436019480228424,2.7716727,3.2959924,1.5554118,5.1266255,0.32433662,32726.453125,11725.13671875,5309.13037109375,35.15625,175.78125,410.15625,1
24.306042,1.2863885,0.0,589.12885,-0.4488373100757599,3.1437373,3.3339028,1.5841414,5.2813735,0.34421244,30236.69921875,11258.826171875,5647.9755859375,46.875,175.78125,304.6875,1
25.98244,0.39632112,-0.107823744,674.93024,0.49678903818130493,2.9261808,3.9104881,1.5707712,6.142482,0.37134436,21608.111328125,19080.599609375,7180.33154296875,175.78125,58.59375,304.6875,1
31.395077,-2.6183972,-0.6350735,978.7949,0.3200203478336334,2.9239478,3.9170227,1.5974997,6.2574425,0.31840223,41569.6484375,7311.77099609375,6443.8359375,128.90625,363.28125,667.96875,1
31.59778,-4.070825,-1.0405548,981.84814,0.4319716691970825,2.9578452,3.8918946,1.5798323,6.148541,0.30741602,42527.125,7110.00634765625,5953.8525390625,128.90625,363.28125,667.96875,1
32.052143,-3.905232,-1.524293,1012.08905,0.42405709624290466,2.6311178,3.836724,1.5262733,5.8558893,0.27884835,40632.28125,6737.55029296875,5691.45068359375,128.90625,363.28125,679.6875,1
29.863937,-6.7576413,-1.3529148,846.1891,-0.2827094793319702,2.860292,4.1178503,1.5213227,6.2645793,0.31912893,31810.81640625,8632.958984375,7889.4345703125,46.875,187.5,562.5,1
23.876076,-2.7879124,-0.13729948,562.29456,-0.5999366044998169,1.5780511,2.6293077,1.4554465,3.8268168,0.2332765,25175.380859375,17123.0546875,9596.1298828125,46.875,164.0625,304.6875,1
23.621729,-1.3271065,7.003873e-05,556.22485,-0.742327094078064,1.8273396,2.657619,1.4600321,3.8802087,0.23983127,28640.18359375,13510.9599609375,9209.8779296875,46.875,164.0625,304.6875,1
23.181963,-2.4494562,-0.5463637,531.40356,-0.7085298895835876,2.0558882,2.7080345,1.4881165,4.029871,0.25868893,27002.5859375,9885.5869140625,9546.9716796875,46.875,585.9375,199.21875,1
18.85023,-1.5317073,-0.33209342,352.98505,-0.3132845461368561,1.3600445,3.3303337,1.4319715,4.768943,0.3622763,12654.90625,12361.3642578125,11942.814453125,175.78125,304.6875,46.875,1
21.331331,-4.3280888,-0.89487493,436.29333,-1.0640329122543335,2.5550785,2.5213833,1.5058115,3.796728,0.26801684,23824.94921875,10111.791015625,8729.63671875,70.3125,363.28125,480.46875,1
22.044165,-3.7155077,-0.8450773,472.1402,-0.9109108448028564,2.034875,2.4398503,1.4485211,3.5341747,0.23223047,23009.390625,10765.1943359375,8858.6943359375,58.59375,363.28125,480.46875,1
22.549301,-4.047563,0.0014507786,492.08813,-0.92484050989151,1.7478714,2.3851943,1.4670419,3.4991796,0.22765419,26869.439453125,10357.5712890625,7942.32958984375,58.59375,363.28125,480.46875,1
26.56844,-4.820319,0.028905503,682.6465,-0.9627150893211365,1.0733066,2.0243742,1.4788442,2.993734,0.16663627,43527.015625,13134.7470703125,7071.25537109375,46.875,164.0625,292.96875,1
26.07877,-3.7492173,0.009167986,666.0456,-0.5846824049949646,0.51716375,2.3987536,1.4206585,3.4078095,0.1856427,46269.265625,9630.16796875,7229.32177734375,46.875,246.09375,468.75,1
26.166782,-2.8458972,0.040949203,676.6013,-0.6239603161811829,0.58531904,2.3906853,1.4360296,3.4330947,0.18840778,47339.2578125,10646.3232421875,8416.64453125,46.875,246.09375,468.75,1
28.002884,-4.147311,-0.04020054,766.9613,-0.555425763130188,0.05265832,2.233932,1.3713149,3.0634243,0.1500174,53807.16015625,9867.982421875,8771.7265625,46.875,246.09375,468.75,1
61.15009,-1.5516429,0.50929165,3736.9255,-1.5679473876953125,12.930679,5.5207353,1.9154747,10.574828,0.33124754,50022.26953125,31326.884765625,30334.400390625,46.875,257.8125,679.6875,1
95.78772,-4.1384544,0.0,9158.159,0.25608620047569275,6.8093767,5.0205965,1.831454,9.194991,0.17580755,91623.421875,49785.31640625,46147.921875,117.1875,328.125,667.96875,1
95.820015,-4.562132,0.0,9160.662,0.26951298117637634,6.8089294,5.018904,1.830602,9.187616,0.17552564,92298.7109375,48062.84375,46623.05078125,117.1875,339.84375,656.25,1
95.3167,-3.9257512,-0.01920906,9069.862,0.257733017206192,6.9965086,5.045406,1.8855708,9.513471,0.18819705,90834.3671875,49369.41015625,46742.859375,117.1875,339.84375,656.25,1
80.5356,-5.4212484,-0.407093,6456.592,1.0859308242797852,11.69739,5.971415,1.9164791,11.444092,0.27233127,86060.0703125,39336.66015625,21287.265625,128.90625,339.84375,656.25,1
37.406788,-0.007819414,-0.08892221,1399.2677,0.16968008875846863,2.415389,3.9920032,1.5384473,6.141486,0.25258392,61635.8984375,13315.6435546875,7865.380859375,46.875,468.75,304.6875,1
37.09218,-1.7225647,-0.52380157,1372.8623,0.2621285915374756,2.6360989,4.0258627,1.5663457,6.305893,0.26628816,63899.7421875,13725.267578125,10270.751953125,46.875,468.75,175.78125,1
37.54949,-1.7728276,-0.049909785,1406.8214,0.22364680469036102,2.4232078,3.976832,1.5642107,6.2206025,0.25913355,63249.25390625,13250.98046875,11866.5986328125,46.875,468.75,175.78125,1
33.19083,-2.4928436,-0.3645649,1095.417,0.8024587035179138,2.656229,4.4990745,1.5544871,6.9937534,0.3275513,44432.54296875,14398.029296875,10304.0888671875,46.875,199.21875,363.28125,1
28.835653,-4.995959,-0.32354838,806.5353,-0.28900042176246643,2.6417093,5.2147727,1.5107977,7.878467,0.4127796,28718.8359375,21880.26171875,9208.2861328125,70.3125,199.21875,597.65625,1
28.78997,-4.9637423,-0.14780903,804.2237,-0.29598015546798706,2.6786861,5.2230477,1.5235217,7.957426,0.42109492,28223.32421875,20871.30859375,9467.873046875,70.3125,199.21875,457.03125,1
27.930859,-4.282241,-0.72082615,761.7953,-0.28492608666419983,3.1888833,5.383701,1.5269887,8.22085,0.44943646,21859.54296875,21033.548828125,9153.693359375,82.03125,199.21875,468.75,1
29.82982,-3.098969,-0.027501218,880.21454,-1.232176661491394,4.855343,5.040975,1.6061156,8.096389,0.43593073,25264.462890625,24806.69140625,11129.890625,58.59375,175.78125,433.59375,1
28.824284,-4.769343,-0.40284443,808.09265,-1.1905900239944458,3.8174782,2.6668818,1.5519396,4.1388392,0.22284088,33801.5546875,11600.755859375,6948.58935546875,70.3125,257.8125,515.625,1
28.812195,-3.7779317,-0.056933574,815.8697,-1.212033748626709,3.8878698,2.6680007,1.5560286,4.1514854,0.22420472,38841.19921875,12817.009765625,7036.0986328125,70.3125,257.8125,468.75,1
28.645123,-3.8380804,-0.016075045,805.8122,-1.2385954856872559,4.0343304,2.6835618,1.5748962,4.226331,0.23236182,38318.796875,12466.0166015625,7151.51025390625,70.3125,257.8125,421.875,1
23.891123,-1.5483966,-0.031090584,568.3881,0.1018623560667038,1.3832016,3.5732968,1.4624288,5.2256923,0.31987625,26590.693359375,16053.74609375,8026.88232421875,70.3125,187.5,996.09375,1
22.098104,0.6834834,0.10197675,487.8591,-0.215750589966774,2.4010158,3.8632305,1.5168768,5.860045,0.40225017,20054.9296875,15639.529296875,8042.29736328125,35.15625,152.34375,914.0625,1
21.866459,0.12740651,0.00023188803,478.12573,-0.20902113616466522,2.5080419,3.9041562,1.5058721,5.87916,0.4048787,18958.20703125,8213.1806640625,7936.44482421875,140.625,410.15625,843.75,1
21.865084,0.32589293,-0.008191422,477.97568,-0.23207992315292358,2.5211577,3.9044018,1.5144109,5.9128685,0.40953478,18486.943359375,8889.5400390625,8132.5185546875,140.625,914.0625,410.15625,1
118.43968,3.0040257,-0.08786403,14018.934,0.6727148294448853,10.252801,5.2993746,2.3303523,12.34941,0.24298005,116347.5078125,48863.078125,30684.9140625,152.34375,445.3125,23.4375,1
199.0065,-4.718514,-0.54649264,39581.33,0.5712679624557495,4.8472004,4.5818152,1.887836,8.649715,0.08205382,261988.109375,100025.4765625,65706.484375,128.90625,445.3125,574.21875,1
202.69775,-4.8209887,-1.3745496,41063.137,0.5481930375099182,4.3064346,4.4983773,1.7076898,7.681833,0.06471797,258584.65625,96177.5546875,70395.1640625,117.1875,457.03125,585.9375,1
204.44127,-6.2952833,-4.250407,41756.598,0.5521960854530334,4.086765,4.4600143,1.6260661,7.2522783,0.057682503,253620.40625,102214.734375,71536.875,117.1875,398.4375,585.9375,1
237.25916,-0.8973026,-2.5583143,56291.11,0.9223463535308838,4.4390974,4.726195,1.6526568,7.8107777,0.0544069,313389.78125,149643.765625,69981.921875,117.1875,398.4375,574.21875,1
272.32004,-0.14385986,-0.17342423,74158.19,0.3541831076145172,2.1455078,4.117703,1.5594487,6.421346,0.036772028,348294.25,252173.6875,77774.0859375,398.4375,140.625,281.25,1
280.23666,-0.86421967,-0.010571299,78531.84,0.32483282685279846,1.6678205,4.0013785,1.5022397,6.01103,0.032222796,418770.21875,213612.203125,83427.53125,398.4375,140.625,281.25,1
301.56888,0.36744213,-0.3959746,90943.66,0.2952790856361389,0.899982,3.7183313,1.4030789,5.217112,0.02427313,404096.40625,184403.890625,86746.6640625,410.15625,140.625,292.96875,1
542.49445,-12.163052,-2.5251098,294152.25,0.5150465965270996,3.502583,4.7765765,1.5264795,7.2913465,0.020516507,721890.875,202924.6875,149740.671875,410.15625,199.21875,585.9375,1
665.1977,-7.582035,-5.3697853,442430.5,0.599686324596405,2.0831203,3.9114594,1.5062923,5.8918014,0.01334156,937051.0625,303816.6875,235979.640625,398.4375,585.9375,93.75,1
668.70435,-3.180454,-5.7862644,447155.38,0.5836021900177002,1.9739132,3.890948,1.5010511,5.840512,0.013110288,961072.3125,332217.9375,266906.125,398.4375,585.9375,93.75,1
660.6475,-4.5924406,-9.368996,436434.06,0.6079986095428467,2.2090821,3.9383993,1.5610012,6.1478457,0.014526347,903610.1875,330416.53125,256572.234375,386.71875,585.9375,93.75,1
484.15625,2.0368419,-8.049317,234403.14,0.9086697101593018,5.3577805,5.3740788,1.6674303,8.960901,0.030861275,578431.625,212223.921875,202883.796875,386.71875,93.75,585.9375,1
325.30542,7.6184473,-4.5920887,105765.58,0.9577502012252808,2.4374328,4.095506,1.5290203,6.2621126,0.029433561,396321.0625,284189.46875,113155.4453125,398.4375,93.75,996.09375,1
317.24408,-2.0083268,-6.0348606,100639.78,0.9783937931060791,2.9068427,4.1995754,1.5453602,6.4898562,0.031613406,495623.1875,294183.9375,113975.7421875,398.4375,105.46875,996.09375,1
322.931,0.04050064,-1.7885785,104284.42,0.9102292656898499,2.5323038,4.1256194,1.4972497,6.1770825,0.028639667,526329.8125,271434.1875,109852.3203125,398.4375,105.46875,609.375,1
390.75287,-5.807526,-1.7578672,152654.1,0.697738766670227,1.7415028,3.8950732,1.4683815,5.7194533,0.021492716,686204.6875,222631.0,204671.359375,398.4375,117.1875,515.625,1
419.677,-9.6158,-1.4294319,176036.34,0.551672637462616,1.2945151,3.6610568,1.4369533,5.2607675,0.018012607,752712.875,256047.125,111363.15625,398.4375,199.21875,597.65625,1
424.4987,-4.1145067,-0.9109038,180182.17,0.516258716583252,1.1008258,3.6194725,1.4129122,5.113997,0.017021557,760589.5,276013.9375,126425.796875,398.4375,199.21875,597.65625,1
426.83987,-10.004163,-2.295749,182092.19,0.5237752199172974,1.0587845,3.5996199,1.4001489,5.040004,0.016532559,702114.4375,289390.59375,133032.140625,398.4375,199.21875,597.65625,1
475.93756,-6.009534,-0.7949039,226480.44,0.3623753488063812,0.9378817,3.4921598,1.4153676,4.94269,0.014698826,618454.3125,307439.625,177145.78125,410.15625,199.21875,82.03125,1
558.43176,-4.0682764,-0.90770346,311829.47,0.5828235745429993,1.6738219,3.7648036,1.4572991,5.4864454,0.014317581,887805.25,326805.46875,108711.75,398.4375,199.21875,597.65625,1
566.3765,-1.9376259,-3.099725,320778.6,0.5815290808677673,1.5104442,3.7119935,1.4437424,5.3591623,0.013660966,1025067.5,359972.34375,111112.5,398.4375,199.21875,597.65625,1
571.3164,5.814066,-5.5415277,326368.72,0.5611486434936523,1.3685155,3.6798978,1.433555,5.275336,0.013236945,1035631.6875,364967.84375,201221.78125,398.4375,199.21875,597.65625,1
592.2824,6.9191294,-6.9520116,350750.56,0.6374971866607666,1.708714,3.5496345,1.4783528,5.247612,0.01309818,893546.875,513241.78125,410422.53125,398.4375,597.65625,199.21875,1
546.3159,-0.12137413,-3.096033,298461.03,0.20294825732707977,1.7231836,3.4518278,1.491083,5.1469617,0.014047819,695050.3125,614143.125,407668.875,597.65625,398.4375,199.21875,1
534.6278,-0.1721654,-0.11848092,285826.8,0.170942023396492,2.0103154,3.527292,1.5242007,5.376301,0.015327602,683221.9375,549516.375,413532.90625,597.65625,386.71875,199.21875,1
525.55743,-0.5372162,2.8564649,276210.3,0.14695502817630768,2.2930775,3.5881681,1.5609876,5.601086,0.0166361,628483.875,558744.75,364686.34375,585.9375,386.71875,93.75,1
432.7362,-0.526634,6.5640993,187260.36,-0.2977496087551117,2.4567199,3.7892008,1.5164608,5.7461743,0.020136628,462729.96875,329917.25,306904.53125,386.71875,93.75,597.65625,1
342.73685,-1.6634746,5.149219,117465.78,-0.10385134816169739,1.4649372,3.3730884,1.458516,4.9197035,0.020935789,377872.59375,273100.34375,142505.40625,187.5,375.0,761.71875,1
345.5304,-7.039811,1.1438711,119341.69,-0.09508107602596283,1.3917952,3.3458176,1.4653124,4.902668,0.02079105,421166.8125,348024.875,146414.828125,187.5,375.0,761.71875,1
344.77383,-9.035891,0.72953534,118787.36,-0.07212751358747482,1.4207091,3.3531594,1.4674468,4.9205832,0.020943278,432865.71875,284638.5,133884.75,187.5,375.0,761.71875,1
319.90527,-8.8695545,0.65459716,102260.72,-0.20158851146697998,1.344677,3.613825,1.4497734,5.239228,0.02374357,428524.25,213194.515625,66693.125,187.5,398.4375,574.21875,1
289.1649,-0.94605017,1.6687472,83615.44,-0.3794667720794678,1.0168648,2.8106263,1.4044273,3.9473202,0.019171499,440275.9375,272653.21875,55532.8359375,187.5,375.0,46.875,1
279.69397,3.7854304,1.5609272,78214.39,-0.37932536005973816,1.3489623,2.905799,1.4290823,4.1526256,0.021217633,420169.71875,312547.15625,53908.1875,187.5,375.0,984.375,1
275.95905,4.957386,2.0532923,76128.81,-0.40531396865844727,1.5707512,2.945127,1.4653956,4.315776,0.022917598,412460.46875,297330.84375,55057.68359375,187.5,375.0,984.375,1
234.1277,1.000008,1.1078022,54814.78,-0.2359272539615631,2.0118904,3.330886,1.4463322,4.817568,0.029760696,300682.65625,198763.03125,53333.71484375,187.5,375.0,632.8125,1
165.90004,-1.6174484,0.53933334,27520.207,0.2334207147359848,2.544228,4.5725126,1.4875268,6.8017344,0.060987096,165705.125,124958.1015625,52833.78515625,187.5,457.03125,23.4375,1
159.9667,-6.5137124,-0.18618718,25546.918,0.3493918180465698,3.3184276,4.7421117,1.5807931,7.496298,0.07407851,132244.296875,121840.5,82212.2265625,82.03125,457.03125,281.25,1
155.53957,-7.589179,-0.29748145,24134.963,0.3921297490596771,4.0297,4.877087,1.7186633,8.382071,0.09261925,135233.734375,114242.0078125,77139.6875,82.03125,445.3125,281.25,1
73.51374,-6.6402845,-0.31805435,5360.1763,-1.1507070064544678,8.132923,3.4975417,1.6733263,5.852528,0.13321576,84495.0234375,35100.109375,26298.861328125,93.75,468.75,281.25,1
48.86931,-6.8663683,-0.86655724,2341.0625,0.023068580776453018,2.2479773,4.133474,1.4806911,6.120398,0.18544194,48566.75,18921.302734375,14947.2421875,93.75,503.90625,1476.5625,1
57.065086,-1.9036314,-0.39252287,3252.8,0.3457081913948059,1.0136971,3.5398178,1.3958502,4.9410553,0.120861515,57898.71484375,34793.58203125,15640.0576171875,82.03125,433.59375,585.9375,1
116.267654,-3.3855493,-1.8191637,13506.704,-1.0396817922592163,12.269727,4.868722,1.6678166,8.120135,0.11648034,114718.828125,81609.9140625,58280.67578125,433.59375,140.625,292.96875,1
287.4792,-5.1160126,-1.7833478,82618.09,-0.2979159951210022,3.450049,3.800486,1.6927791,6.433383,0.037882034,406870.25,133812.828125,40497.98828125,410.15625,210.9375,527.34375,1
426.9831,4.415753,-0.02288948,182295.08,-0.0862116813659668,0.81681013,3.0146835,1.4521971,4.377915,0.014889571,769596.375,194785.96875,36184.703125,398.4375,199.21875,539.0625,1
438.86926,0.31257343,-0.17023861,192606.12,-0.06803812086582184,0.4993341,2.933035,1.3957297,4.093724,0.013019212,845693.0,226403.828125,37888.58984375,398.4375,199.21875,597.65625,1
428.953,-1.5432925,-0.0015205479,183998.28,-0.03945106640458107,0.75372577,3.000839,1.4453868,4.337373,0.014615077,808611.4375,199538.5,34418.3828125,398.4375,199.21875,585.9375,1
346.03006,4.131423,1.1084961,119719.74,0.03500088304281235,3.014833,3.7199626,1.6303911,6.064994,0.028576454,489605.5,137518.734375,44648.94140625,398.4375,187.5,23.4375,1
164.41212,-10.16567,0.49351424,26928.004,-0.3224226236343384,3.0299902,3.7528417,1.4792958,5.5515633,0.049950115,142244.78125,86089.453125,76885.7109375,410.15625,281.25,93.75,1
127.38576,-6.0910425,0.9098749,16190.03,-0.3423368036746979,2.1758595,4.2693634,1.488554,6.355178,0.07426283,88250.3359375,73411.8984375,63921.80859375,410.15625,3656.25,281.25,1
123.88034,-2.6226444,0.20187353,15339.458,-0.35167577862739563,2.6268182,4.3901725,1.5361986,6.744177,0.083632275,72049.1484375,71828.9375,59480.109375,2753.90625,3656.25,410.15625,1
151.57852,-7.787492,0.0,22915.402,-0.2794468402862549,2.3152285,4.2993298,1.532756,6.5898232,0.06663603,118435.3828125,73402.453125,70898.6796875,2777.34375,3703.125,3386.71875,1
165.52168,-2.817953,0.0,27389.484,-0.12678590416908264,2.0987139,4.0146213,1.5303785,6.1438904,0.056805115,150027.953125,138359.765625,66785.0703125,2753.90625,3375.0,3503.90625,1
167.01898,-4.330391,-0.2825365,27876.59,-0.10155047476291656,1.937563,3.978631,1.5013096,5.973157,0.053691853,134747.421875,120263.75,77507.5,2753.90625,3375.0,3691.40625,1
166.56868,-3.9667954,-0.3275393,27729.39,-0.11236579716205597,1.9855022,3.9893868,1.5074278,6.013713,0.05442342,143000.3125,112421.28125,67453.2109375,2753.90625,3375.0,3691.40625,1
126.97699,-2.000125,-0.12587477,16119.158,-0.16943039000034332,4.143239,5.233286,1.5644876,8.18741,0.10087735,101798.65625,97734.5390625,53278.66796875,2777.34375,3339.84375,3492.1875,1
70.622734,1.5765252,0.018296106,4985.085,0.025781765580177307,1.1572485,4.389032,1.4072485,6.1764584,0.123073846,44822.22265625,42353.5859375,33749.375,3363.28125,2777.34375,93.75,1
77.25613,1.8668752,0.0731785,5965.0244,0.1545725166797638,1.3294549,3.8123248,1.4435599,5.5033193,0.102831595,49789.42578125,39887.16796875,39709.90625,445.3125,2777.34375,140.625,1
120.3937,3.0735438,-0.003672244,14485.196,1.659123182296753,12.044098,7.467132,1.6352417,12.2105665,0.16584943,111939.875,66421.2890625,65447.14453125,410.15625,539.0625,140.625,1
378.89645,-5.7147517,-0.1425849,143529.88,0.4766131639480591,6.0424986,4.9644165,1.8780016,9.323182,0.046210382,516480.46875,108525.1328125,95123.6171875,410.15625,621.09375,93.75,1
592.73785,-0.40267062,-2.692823,351338.0,0.5145052671432495,2.7771945,4.156657,1.5959868,6.6339703,0.017862415,825877.8125,244637.21875,179534.703125,398.4375,597.65625,199.21875,1
599.36957,-4.5351954,-3.9763436,359223.3,0.5072316527366638,2.5675879,4.110666,1.552891,6.383416,0.016538627,886644.875,221922.6875,203620.84375,398.4375,574.21875,199.21875,1
597.16473,-8.149663,-4.6752744,356539.25,0.5182392597198486,2.6474648,4.125843,1.5550846,6.416035,0.016708083,884657.0,290573.5,178100.828125,398.4375,574.21875,199.21875,1
587.05676,4.5810637,-5.227186,344614.66,0.6076417565345764,2.9126692,4.1968822,1.5584893,6.5407963,0.017364183,573089.3125,350831.03125,256128.109375,386.71875,539.0625,187.5,1
546.2846,-6.721389,-7.1309376,298381.66,0.6663540601730347,3.1259198,4.33989,1.5861921,6.8838997,0.019988094,766160.875,234481.25,187833.546875,539.0625,363.28125,82.03125,1
548.052,0.3389008,-8.839237,300360.88,0.6509337425231934,3.0149345,4.3258944,1.5806247,6.837616,0.019720217,770264.4375,285315.15625,191242.59375,539.0625,351.5625,175.78125,1
547.59485,2.6153247,-6.57656,299853.2,0.6415534615516663,3.0224853,4.329506,1.5870025,6.870937,0.019912886,730647.1875,279608.4375,193866.046875,539.0625,351.5625,175.78125,1
503.08182,1.9164681,-6.886179,253087.62,0.6066780090332031,3.6658478,4.7125835,1.6190569,7.6299415,0.024555268,659124.6875,229795.625,175778.25,515.625,339.84375,175.78125,1
362.11063,-0.79479027,-3.0119476,131123.48,0.42468783259391785,1.9695377,3.968846,1.5229925,6.0445232,0.025422517,396282.21875,206893.859375,173813.59375,515.625,339.84375,175.78125,1
349.22702,-6.0075054,-3.5545964,121923.42,0.4515738785266876,2.5258312,4.115264,1.5679511,6.452533,0.028970428,353637.6875,185990.0625,179088.71875,515.625,175.78125,386.71875,1
340.84933,-6.05399,-3.190866,116141.62,0.47256577014923096,3.0293941,4.2164125,1.6706754,7.044256,0.034527473,323014.625,259081.421875,173232.265625,550.78125,433.59375,175.78125,1
226.16223,-12.451706,-3.0243592,50994.31,0.13607369363307953,6.243451,5.3294625,1.690771,9.0109005,0.06736478,174082.203125,130664.390625,103999.375,550.78125,386.71875,93.75,1
133.26888,-4.550494,-3.1623826,17739.887,0.5438381433486938,1.9928265,3.830215,1.4798049,5.667971,0.06293661,132820.15625,111612.6953125,61085.26953125,93.75,398.4375,550.78125,1
124.45167,-2.4868445,-1.549255,15482.033,0.7631634473800659,2.7321024,4.1015797,1.5334167,6.2894316,0.0774945,139528.296875,105426.9453125,61296.4375,93.75,398.4375,621.09375,1
123.61023,-2.5817387,-0.3885861,15272.822,0.7781837582588196,2.883768,4.1295,1.5717144,6.4903946,0.08252591,139284.40625,114336.34375,61848.69140625,93.75,398.4375,621.09375,1
96.00681,-1.0093594,-0.1938686,9216.289,0.8898571133613586,5.419813,5.2704554,1.6327368,8.605267,0.1463452,95688.6015625,73980.953125,40390.890625,105.46875,410.15625,621.09375,1
60.51963,-4.113715,-0.1938686,3645.7031,0.1660011112689972,1.0966864,3.7558837,1.4455765,5.429417,0.12968747,61611.4140625,58859.70703125,23354.61328125,433.59375,70.3125,210.9375,1
55.83629,-2.7899518,-0.099518016,3109.907,-0.0009103387128561735,1.6816702,4.0709133,1.5322534,6.237671,0.17117348,70094.2421875,48388.80859375,16160.0673828125,70.3125,433.59375,832.03125,1
55.62051,-2.9631784,-0.25566274,3084.8608,0.016978232190012932,1.7612176,4.086706,1.56399,6.3915677,0.17972413,63376.9375,44036.6328125,17277.205078125,70.3125,433.59375,832.03125,1
84.575356,-1.3567657,-0.15549392,7151.1494,-0.07287181168794632,6.9265385,6.1660542,1.7495104,10.787576,0.22314982,47855.55859375,39778.484375,39763.8671875,4113.28125,4242.1875,82.03125,1
107.784386,1.4088609,-0.054963164,11615.488,-0.038993749767541885,4.1718125,4.838328,1.7299994,8.370304,0.13434805,70672.8984375,52757.90625,37318.10546875,4242.1875,4101.5625,7582.03125,1
110.1831,-0.39600635,-0.18492919,12140.158,-0.007258196361362934,3.6130571,4.7329965,1.6266683,7.699015,0.113663025,72398.71875,53777.1953125,41909.00390625,4242.1875,4113.28125,3785.15625,1
163.91132,2.3694582,-0.03690546,26861.303,0.16598592698574066,7.5035553,5.470815,1.7098138,9.354075,0.09757549,93201.609375,74000.359375,53687.88671875,468.75,4230.46875,4113.28125,1
579.67084,-1.4917326,-0.17684634,336016.0,0.3852377235889435,8.640176,5.691204,2.04456,11.636008,0.041041426,595456.5625,165278.46875,53979.91796875,503.90625,199.21875,4230.46875,1
765.6249,-5.2315693,-0.084749594,586154.06,0.3176122009754181,3.776496,4.3089314,1.7339817,7.4716077,0.016921643,897238.8125,321766.1875,79357.3828125,480.46875,187.5,960.9375,1
773.2933,-6.6117635,-0.36471105,597938.8,0.3150075376033783,3.522274,4.2662015,1.6478871,7.0302186,0.014981389,915456.1875,343762.46875,88816.9765625,492.1875,187.5,960.9375,1
767.4834,-6.3133907,-2.4457183,588990.9,0.3203967213630676,3.7048578,4.2984967,1.6578296,7.1261754,0.015393147,960258.5625,328162.4375,84792.2734375,480.46875,187.5,960.9375,1
554.383,-9.279524,-2.3254218,307254.4,0.4075734317302704,7.8907747,5.802082,1.7130494,9.939253,0.030712398,512125.21875,405417.875,247990.328125,398.4375,539.0625,187.5,1
233.61087,-5.1494226,-4.3543634,54547.523,0.15737923979759216,1.6653814,3.3400562,1.4775854,4.9352183,0.031215189,272465.375,141193.890625,129134.953125,398.4375,164.0625,527.34375,1
205.77603,-3.4378662,-0.6189592,42331.957,0.13347306847572327,3.1356506,3.7918577,1.623338,6.1554666,0.048559602,280288.53125,118074.15625,55782.265625,398.4375,164.0625,539.0625,1
191.38509,-7.0721827,-0.30099416,36578.24,0.09529997408390045,4.5710444,4.0769815,1.8057661,7.362075,0.069463015,236198.71875,117794.6640625,101723.65625,398.4375,515.625,152.34375,1
63.678257,-1.6819832,-0.83002675,4052.0913,0.7083668112754822,6.7535133,4.8782377,1.7578028,8.57498,0.23670755,77529.328125,34495.09375,20781.525390625,410.15625,70.3125,527.34375,1
28.598946,-2.629733,-0.64345294,810.9843,0.12356796115636826,2.2893448,4.614723,1.4148632,6.529202,0.32301638,32591.716796875,15753.412109375,14759.95703125,58.59375,363.28125,234.375,1
27.279924,-1.6154503,-0.10251582,741.5846,0.3165077269077301,2.8424754,4.837851,1.4562231,7.0449905,0.37606695,35460.078125,13216.708984375,9992.5634765625,58.59375,246.09375,386.71875,1
30.400995,-1.0450897,-0.1156925,923.1284,0.19757965207099915,3.0107784,4.638801,1.4463588,6.7093706,0.31920525,27398.91015625,13306.912109375,10559.32421875,58.59375,410.15625,257.8125,1
123.29061,-0.62189794,-0.02456899,15200.1875,0.3449777662754059,12.88192,7.2889094,2.0697148,15.085964,0.2532524,50961.36328125,47572.44140625,40805.34765625,3632.8125,3808.59375,4078.125,1
166.98143,-3.5551736,-0.04476157,27870.156,0.0693405494093895,5.1006737,5.3817606,1.7387863,9.357732,0.09744255,75483.03125,72520.671875,72382.390625,7757.8125,3785.15625,8941.40625,1
167.54695,-3.7433143,-0.06812771,28057.965,0.07133141905069351,4.9958572,5.363596,1.7096952,9.1701145,0.093574375,77474.84375,75676.2109375,71943.5078125,7757.8125,3773.4375,8941.40625,1
166.7138,-3.0181375,0.009707227,27784.383,0.060068950057029724,5.149973,5.3904,1.770789,9.545261,0.101387195,76845.7265625,76435.71875,72620.9140625,3773.4375,7757.8125,8941.40625,1
118.39535,-8.160526,-0.024433618,13950.864,-0.19061054289340973,10.455295,6.1698017,2.0163581,12.44053,0.21187119,57164.66015625,44645.13671875,39343.49609375,7757.8125,3773.4375,3199.21875,1
34.761623,-6.0099564,-0.0010488117,1172.2509,-1.3365408182144165,4.1995673,3.9511247,1.672529,6.6083703,0.3179567,31901.876953125,10929.7587890625,9025.2373046875,70.3125,3187.5,503.90625,1
31.07256,-6.473364,-0.058225796,923.5994,-1.8968398571014404,5.595192,3.011909,1.7707671,5.3333893,0.30393988,34076.9296875,8784.46875,7815.41748046875,70.3125,503.90625,199.21875,1
