TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
82807,1148,172,6192,1840,1105,6,38339
79687,1148,172,6191,1840,1104,5,38319
70382,1148,171,6191,1841,1104,5,38318
70395,1147,171,6177,1840,1105,6,38303
70394,1147,172,6178,1841,1103,5,38325
70381,1149,171,6180,1840,1105,6,38301
70292,1148,171,6191,1840,1104,6,38326
70342,1147,171,6191,1841,1104,6,38341
86585,1147,171,6184,1840,1103,6,38329
75898,1148,172,6191,1839,1105,5,38326
75899,1148,171,6168,1840,1105,5,38317
70381,1148,171,6191,1840,1105,6,38336
70382,1148,172,6191,1841,1101,6,38315
70356,1147,171,6174,1841,1104,6,38321
79775,1147,171,6191,1841,1104,6,38336
70318,1148,171,6176,1840,1102,6,38306
77289,1149,171,6191,1840,1102,6,38340
70417,1147,172,6182,1840,1105,6,38305
70418,1147,172,6173,1840,1102,5,38296
76036,1148,171,6178,1841,1104,5,38328
70419,1148,172,6189,1840,1100,5,38312
70331,1148,172,6191,1840,1105,6,38327
70305,1148,171,6185,1841,1105,6,38325
70319,1148,172,6167,1840,1106,6,38280
77214,1147,173,6192,1840,1103,6,38338
70330,1148,172,6192,1840,1103,5,38312
70395,1148,171,6191,1841,1104,6,38328
70406,1147,171,6187,1841,1100,5,38328
79788,1148,171,6167,1841,1105,6,38295
75859,1147,171,6191,1841,1105,6,38328
70269,1147,171,6191,1841,1105,6,38323
70304,1148,171,6179,1840,1104,5,38334
77314,1148,172,6192,1840,1107,6,38316
70331,1148,171,6175,1841,1104,6,38305
70445,1148,172,6191,1841,1104,6,38327
70394,1148,172,6188,1840,1106,6,38318
70406,1148,171,6191,1841,1104,6,38326
70381,1148,172,6173,1839,1103,6,38313
70343,1148,172,6191,1840,1104,6,38308
70344,1147,171,6191,1840,1105,6,38313
82768,1148,171,6192,1840,1104,6,38340
79688,1148,172,6191,1840,1103,5,38330
70433,1147,171,6191,1840,1102,5,38321
70432,1148,172,6191,1840,1105,6,38313
70393,1148,171,6191,1841,1103,5,38341
70369,1147,172,6191,1839,1104,5,38321
70418,1148,172,6183,1840,1102,6,38313
70380,1148,171,6191,1840,1103,5,38312
77252,1148,172,6191,1840,1103,6,38340
75835,1147,171,6186,1841,1103,5,38324
70382,1147,171,6191,1840,1100,6,38338
70368,1148,172,6169,1840,1106,6,38301
70418,1148,172,6191,1839,1106,6,38344
70356,1148,172,6191,1841,1103,5,38338
70305,1148,171,6191,1841,1103,6,38307
79726,1147,171,6191,1841,1104,6,38341
77239,1148,172,6191,1840,1105,6,38329
70367,1148,172,6192,1840,1103,6,38317
70407,1147,171,6173,1840,1104,6,38313
75861,1148,172,6191,1840,1103,6,38333
70293,1148,172,6191,1841,1104,5,38343
70443,1148,172,6191,1840,1102,5,38317
70306,1148,171,6191,1841,1103,6,38303
70267,1149,171,6191,1840,1105,6,38344
77264,1148,172,6191,1840,1102,6,38321
79675,1147,172,6192,1840,1106,6,38342
70407,1148,171,6191,1840,1106,6,38345
70406,1147,171,6185,1841,1106,6,38336
85129,1147,172,6191,1839,1107,6,38325
75721,1148,172,6189,1841,1105,6,38336
70204,1148,171,6191,1840,1104,5,38344
70180,1148,171,6187,1840,1102,5,38326
77139,1147,172,6182,1840,1106,6,38333
70256,1147,171,6191,1840,1104,6,38331
70320,1147,171,6191,1840,1101,6,38315
70319,1148,172,6179,1840,1104,6,38329
70319,1148,172,6192,1840,1105,5,38343
70320,1147,171,6191,1840,1104,6,38329
70255,1147,171,6191,1840,1104,6,38319
75771,1147,172,6191,1840,1105,5,38330
77179,1147,171,6191,1840,1103,5,38313
70279,1147,173,6192,1840,1104,6,38344
79639,1147,172,6191,1840,1102,5,38344
70344,1147,171,6175,1841,1106,6,38328
70395,1148,172,6191,1841,1105,6,38313
70381,1147,171,6191,1840,1105,6,38347
70279,1148,172,6191,1839,1106,6,38318
70293,1148,171,6191,1841,1105,6,38348
77216,1148,171,6191,1840,1105,6,38343
75884,1148,171,6191,1841,1104,5,38345
70319,1147,171,6191,1841,1105,6,38342
70332,1148,171,6191,1841,1103,5,38322
70331,1148,172,6182,1840,1105,6,38298
70319,1147,172,6191,1841,1103,6,38339
70268,1147,171,6187,1841,1103,6,38326
79661,1147,171,6191,1841,1104,6,38312
77253,1147,172,6192,1839,1105,5,38344
70355,1148,172,6191,1841,1104,5,38340
70419,1148,171,6192,1840,1107,6,38348
75848,1148,172,6192,1840,1104,6,38329
70407,1148,172,6191,1840,1106,6,38344
70344,1148,172,6174,1840,1104,5,38328
70355,1148,171,6191,1840,1103,6,38344
70304,1148,171,6169,1841,1103,6,38318
77227,1148,171,6191,1840,1103,6,38343
70343,1147,172,6191,1841,1104,6,38318
70407,1147,171,6191,1841,1105,5,38312
70470,1148,172,6167,1841,1105,6,38313
70418,1148,172,6191,1840,1103,6,38333
85380,1148,171,6174,1840,1105,6,38287
70293,1148,171,6191,1841,1105,5,38312
70304,1148,172,6191,1840,1104,6,38325
77202,1148,171,6183,1840,1104,6,38329
70380,1148,172,6191,1841,1101,6,38323
70407,1148,172,6176,1840,1104,6,38316
70419,1148,172,6191,1840,1105,6,38334
70419,1149,171,6191,1840,1103,6,38341
70393,1148,172,6191,1839,1104,6,38339
70306,1147,171,6191,1840,1103,5,38313
75960,1149,171,6180,1841,1105,6,38335
77127,1148,171,6191,1840,1104,6,38332
70370,1148,171,6191,1840,1102,6,38322
89146,1147,171,6191,1841,1103,6,38328
70444,1147,172,6191,1841,1105,6,38334
70408,1148,171,6191,1841,1104,5,38342
70382,1148,171,6188,1840,1104,6,38324
70342,1149,171,6192,1840,1104,5,38342
70379,1147,172,6192,1840,1107,5,38298
82845,1147,172,6191,1840,1102,6,38329
75760,1148,171,6191,1840,1104,5,38324
70419,1148,172,6191,1840,1102,6,38326
70368,1149,171,6191,1840,1106,6,38346
70394,1148,172,6192,1840,1105,5,38321
70369,1147,172,6191,1840,1106,6,38340
70318,1148,171,6191,1840,1104,6,38344
70318,1147,172,6189,1840,1106,6,38304
86633,1148,171,6192,1840,1104,6,38329
70367,1147,172,6191,1839,1105,6,38344
76036,1147,172,6191,1841,1104,6,38340
70432,1148,172,6191,1840,1105,6,38336
70432,1148,172,6191,1841,1105,6,38325
70418,1148,172,6192,1840,1105,6,38313
70405,1147,171,6191,1841,1103,5,38341
70304,1147,171,6191,1840,1104,6,38342
77228,1147,171,6169,1840,1105,6,38304
70343,1148,172,6192,1840,1104,5,38331
70407,1148,171,6191,1841,1104,6,38345
70418,1147,171,6191,1840,1102,5,38304
70420,1148,171,6191,1841,1105,5,38323
85304,1148,171,6191,1840,1107,6,38344
70305,1147,171,6192,1840,1106,6,38342
70305,1147,172,6176,1840,1104,6,38304
77214,1148,171,6168,1840,1103,5,38319
70329,1148,172,6192,1840,1103,6,38323
70394,1147,171,6184,1840,1103,6,38325
70407,1148,171,6191,1841,1106,6,38331
70407,1147,171,6176,1840,1103,5,38322
70431,1148,172,6191,1840,1105,6,38342
70303,1148,172,6191,1840,1103,5,38323
75909,1148,172,6191,1840,1105,5,38342
77202,1148,171,6192,1840,1103,5,38341
70330,1148,171,6191,1841,1103,5,38323
70407,1147,171,6191,1841,1103,6,38322
79739,1148,172,6191,1840,1106,5,38346
70495,1148,171,6191,1840,1102,6,38318
70419,1148,172,6191,1841,1104,5,38307
70330,1149,171,6180,1840,1106,6,38320
70379,1148,172,6192,1840,1106,5,38341
82820,1148,172,6191,1840,1105,5,38337
70330,1148,172,6192,1840,1104,6,38329
70419,1147,172,6191,1840,1102,5,38337
70382,1147,171,6191,1840,1107,6,38347
70433,1148,171,6174,1840,1102,6,38325
70370,1148,171,6191,1840,1102,6,38318
70317,1148,172,6191,1840,1107,6,38332
70330,1147,172,6172,1840,1104,6,38323
86696,1148,171,6173,1840,1102,6,38303
70393,1147,172,6174,1841,1105,6,38329
85355,1147,172,6191,1840,1106,6,38345
70293,1148,172,6179,1841,1104,6,38330
70419,1147,172,6191,1839,1104,6,38336
70444,1148,172,6192,1840,1103,5,38340
70317,1148,171,6191,1840,1106,6,38326
70281,1147,171,6191,1840,1103,6,38322
77227,1148,172,6191,1839,1105,5,38343
70355,1148,172,6191,1840,1103,6,38314
70406,1147,171,6184,1841,1106,6,38324
70408,1147,171,6191,1840,1104,6,38326
70944,1148,172,6172,1840,1103,6,38312
90783,1148,172,6191,1841,1105,6,38342
70342,1148,172,6191,1841,1103,6,38340
70305,1147,171,6191,1840,1101,5,38302
77214,1147,172,6191,1840,1105,6,38342
70543,1147,172,6192,1840,1105,6,38304
70395,1147,171,6191,1841,1103,6,38314
70456,1147,171,6191,1840,1103,6,38325
70420,1148,171,6191,1840,1105,6,38300
70381,1147,171,6187,1841,1104,6,38328
75821,1147,171,6190,1840,1103,5,38329
70306,1148,172,6191,1841,1104,6,38343
77202,1147,172,6191,1839,1104,5,38321
70318,1148,171,6191,1840,1101,6,38338
70370,1147,172,6191,1841,1103,5,38306
79764,1148,171,6191,1840,1101,5,38332
70407,1148,172,6177,1840,1104,6,38306
70380,1148,172,6191,1841,1104,5,38344
70379,1148,172,6172,1840,1103,6,38322
70342,1147,171,6191,1841,1104,6,38293
82720,1148,171,6191,1840,1104,6,38319
70244,1148,171,6191,1840,1105,6,38322
70369,1148,171,6168,1840,1102,6,38306
70418,1148,172,6191,1841,1105,6,38341
70380,1147,172,6192,1840,1104,6,38332
70369,1148,171,6191,1840,1105,5,38337
70355,1147,171,6191,1840,1105,5,38336
70318,1148,172,6178,1840,1104,6,38317
86709,1148,171,6178,1840,1102,6,38324
70330,1149,171,6192,1840,1102,5,38345
75973,1148,171,6191,1840,1104,6,38340
70357,1148,171,6191,1840,1102,6,38329
70369,1148,171,6170,1839,1104,6,38304
70355,1148,171,6191,1841,1101,6,38337
70305,1147,171,6191,1840,1107,6,38338
70319,1148,171,6191,1840,1105,6,38306
77227,1148,172,6192,1840,1105,5,38340
70394,1148,172,6191,1840,1103,6,38312
70407,1148,171,6191,1840,1104,6,38329
70507,1148,172,6175,1840,1104,5,38304
75872,1147,172,6192,1840,1104,6,38324
70356,1148,172,6174,1841,1101,5,38316
79637,1148,171,6186,1841,1103,5,38296
70292,1147,171,6191,1840,1106,6,38323
77214,1148,171,6183,1841,1104,6,38287
70356,1148,171,6191,1840,1104,6,38323
70395,1148,171,6186,1840,1108,6,38327
79700,1147,171,6191,1840,1104,6,38333
70456,1148,172,6186,1841,1105,5,38329
70393,1148,172,6188,1841,1103,6,38339
75971,1148,172,6191,1841,1104,6,38323
70206,1148,171,6167,1841,1103,5,38298
77202,1148,172,6192,1840,1105,6,38321
70319,1148,171,6174,1840,1104,6,38307
70433,1148,171,6191,1840,1102,5,38343
79927,1148,171,6191,1840,1106,6,38316
70407,1147,171,6191,1840,1105,6,38322
70382,1148,171,6187,1841,1104,5,38332
70330,1148,172,6191,1840,1103,5,38326
70342,1148,172,6192,1840,1104,5,38336
88198,1148,172,6191,1840,1105,6,38339
70381,1147,171,6177,1840,1103,5,38325
70368,1148,172,6189,1840,1103,6,38335
70431,1149,171,6192,1840,1105,6,38329
