TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
75722,1148,172,6192,1819,1109,19,38329
70481,1147,172,6191,1818,1106,19,38324
70381,1148,172,6191,1819,1107,17,38309
70318,1147,171,6191,1819,1103,19,38304
70280,1148,172,6190,1819,1106,17,38272
77202,1147,171,6191,1819,1110,19,38322
70369,1147,171,6191,1819,1103,17,38268
70380,1147,171,6178,1819,1107,18,38281
70380,1149,171,6192,1818,1104,19,38295
70381,1148,171,6191,1819,1110,18,38309
75921,1148,172,6169,1819,1105,18,38298
70329,1148,172,6191,1819,1109,19,38304
79736,1148,172,6191,1819,1105,17,38288
77202,1148,171,6191,1819,1107,18,38295
70368,1148,171,6191,1819,1106,18,38311
70456,1148,171,6181,1818,1106,18,38255
70368,1148,171,6183,1819,1106,18,38294
70369,1147,171,6191,1819,1107,17,38300
70369,1147,171,6167,1819,1105,19,38292
70317,1148,171,6192,1819,1106,19,38300
75934,1148,172,6167,1819,1104,18,38259
77239,1149,171,6191,1818,1105,18,38300
70306,1147,171,6191,1819,1106,19,38315
70357,1147,172,6191,1819,1111,18,38303
70356,1148,171,6191,1819,1107,19,38315
79700,1148,171,6191,1819,1108,19,38300
70318,1147,172,6191,1818,1106,19,38307
70230,1148,172,6191,1819,1109,18,38320
70292,1147,171,6168,1819,1105,17,38278
77115,1147,171,6192,1819,1103,18,38306
75833,1147,172,6192,1819,1104,18,38309
70382,1148,172,6191,1819,1105,18,38294
70295,1147,171,6176,1819,1102,18,38267
70294,1147,172,6191,1819,1099,17,38296
70306,1148,172,6191,1819,1096,17,38283
70180,1148,172,6192,1819,1095,17,38259
70230,1148,172,6192,1818,1096,18,38263
77166,1147,171,6176,1819,1096,18,38236
79589,1147,171,6191,1819,1095,17,38241
75898,1148,172,6175,1819,1097,17,38240
70369,1148,172,6169,1819,1097,17,38253
70393,1149,171,6192,1818,1099,18,38275
70293,1148,171,6191,1819,1098,17,38260
70243,1148,172,6191,1819,1099,17,38285
70241,1148,172,6192,1818,1100,18,38276
77628,1147,172,6192,1818,1100,18,38273
84765,1149,171,6181,1818,1101,17,38269
70343,1148,171,6173,1819,1099,17,38248
70331,1148,172,6191,1819,1096,18,38271
70356,1147,171,6179,1819,1094,18,38258
75797,1147,172,6177,1819,1097,18,38259
70341,1149,171,6191,1818,1095,18,38258
79611,1148,172,6191,1819,1095,18,38268
77202,1148,172,6191,1819,1097,17,38253
70368,1147,172,6191,1819,1096,17,38232
70380,1147,172,6192,1819,1098,17,38278
70394,1147,172,6184,1819,1096,17,38259
70432,1148,172,6176,1819,1096,17,38259
70419,1148,171,6189,1819,1099,18,38278
