TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70367,1147,172,6191,1820,1104,18,38316
75709,1147,171,6191,1820,1109,17,38313
77253,1147,171,6191,1821,1105,19,38307
75909,1148,171,6191,1821,1107,18,38305
70433,1147,171,6186,1820,1107,18,38294
70433,1147,171,6191,1821,1108,18,38307
70431,1148,172,6191,1821,1106,18,38304
79713,1148,172,6191,1821,1105,17,38318
70305,1148,171,6191,1821,1108,17,38318
70330,1147,171,6185,1820,1103,18,38306
77241,1148,171,6191,1821,1111,17,38320
70356,1147,172,6192,1820,1108,17,38285
70419,1148,172,6192,1820,1107,17,38286
75885,1149,171,6191,1821,1109,17,38306
70431,1148,172,6192,1819,1111,17,38325
70406,1148,172,6191,1821,1105,18,38299
70317,1148,172,6191,1821,1107,18,38297
70355,1148,171,6191,1820,1107,18,38312
77277,1148,172,6192,1820,1108,17,38320
70369,1148,172,6191,1820,1106,18,38324
79802,1147,171,6173,1821,1107,18,38285
70457,1148,172,6191,1820,1105,19,38305
70370,1147,172,6191,1821,1109,17,38300
75859,1147,171,6191,1820,1108,18,38302
70343,1148,172,6191,1820,1104,18,38296
70367,1148,172,6191,1821,1106,18,38294
77214,1147,172,6173,1821,1104,18,38257
70331,1147,171,6191,1820,1108,18,38281
70393,1147,172,6177,1820,1102,17,38288
70457,1148,172,6191,1821,1108,17,38320
70394,1147,173,6192,1820,1106,18,38316
70381,1148,172,6191,1821,1107,18,38295
70343,1148,172,6191,1821,1106,18,38322
85164,1148,172,6192,1820,1107,17,38308
77265,1148,172,6191,1820,1109,18,38308
70356,1147,172,6191,1821,1107,17,38310
70394,1148,171,6191,1821,1105,19,38302
70381,1148,172,6192,1820,1110,17,38321
70382,1148,172,6192,1820,1104,17,38316
70368,1148,171,6191,1821,1105,18,38315
70381,1147,171,6191,1820,1108,17,38308
70316,1148,172,6189,1821,1106,18,38319
77239,1147,171,6192,1820,1111,17,38280
75771,1147,173,6192,1820,1106,17,38317
70420,1147,171,6191,1820,1106,17,38292
70432,1147,171,6191,1821,1106,17,38273
79639,1147,172,6191,1820,1107,17,38293
70331,1148,171,6191,1821,1106,19,38311
70229,1147,172,6191,1820,1107,18,38302
70280,1147,172,6186,1820,1102,18,38305
77153,1148,171,6192,1820,1110,17,38285
70280,1148,172,6173,1821,1108,19,38293
70320,1148,171,6191,1820,1107,17,38310
75860,1147,172,6191,1821,1106,18,38288
70345,1147,171,6191,1820,1107,17,38317
79538,1148,171,6191,1821,1106,17,38286
70230,1148,171,6191,1820,1106,17,38318
70280,1148,171,6191,1820,1107,18,38305
77191,1148,171,6192,1820,1106,18,38298
79574,1148,172,6191,1821,1106,17,38299
70869,1148,171,6191,1821,1109,18,38308
75748,1148,171,6191,1820,1108,18,38298
75849,1148,171,6191,1820,1108,19,38325
70344,1148,172,6185,1821,1107,18,38289
70306,1148,171,6167,1820,1108,19,38279
70317,1148,172,6191,1820,1111,18,38320
77227,1148,172,6191,1821,1107,18,38297
70294,1148,172,6191,1820,1106,18,38311
70344,1148,172,6191,1821,1107,18,38287
70355,1147,173,6191,1819,1104,17,38294
