RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
2110.801514,4457660.500000,-0.025932,6.717642,4.649660,1.587528,7.381467,23.173813,834982.000000,619998.937500,448895.000000,398.437500,375.000000,2132.812500,1
2147.935547,4615886.500000,-0.241225,6.892642,4.164553,1.590646,6.624331,22.134199,848907.375000,647559.750000,545525.937500,398.437500,375.000000,2156.250000,1
1991.965698,3969849.000000,-0.016116,5.511768,4.601797,1.544968,7.109630,19.162167,765293.437500,643977.750000,461620.812500,398.437500,375.000000,2156.250000,1
1876.411499,3522639.000000,-0.107776,4.877223,3.607103,1.484063,5.353168,17.043375,789233.437500,723610.812500,346203.937500,398.437500,375.000000,2273.437500,1
2189.541260,4796426.500000,-0.260184,6.500105,4.335547,1.564659,6.783654,22.045439,900070.062500,690428.375000,497785.625000,398.437500,375.000000,2109.375000,1
2184.768799,4775551.500000,0.015237,5.927938,4.662697,1.529379,7.131033,20.337458,862183.250000,610542.437500,574989.750000,398.437500,375.000000,1757.812500,1
2045.996704,4188147.000000,0.001662,4.974146,4.093744,1.489655,6.098266,18.484093,571826.250000,541799.562500,470417.281250,398.437500,1781.250000,1289.062500,1
2102.819092,4424008.500000,0.034732,5.442879,4.133204,1.536883,6.352249,18.973944,532927.000000,519764.531250,436797.812500,375.000000,398.437500,2226.562500,1
2012.251587,4051129.250000,-0.098763,5.666903,4.451272,1.523667,6.782256,21.169788,651167.562500,513630.156250,365297.750000,398.437500,375.000000,679.687500,1
1974.473389,3900448.500000,0.054134,5.234052,4.602958,1.514663,6.971932,18.865129,622393.562500,471157.593750,404466.125000,398.437500,375.000000,960.937500,1
2015.637329,4064773.000000,0.284104,6.929131,4.808876,1.566761,7.534360,23.184504,665212.687500,631627.437500,549498.625000,398.437500,796.875000,375.000000,1
1955.005005,3823895.750000,0.319170,7.059609,5.773190,1.551695,8.958233,24.212198,673432.687500,561632.875000,529742.312500,398.437500,375.000000,796.875000,1
2020.827148,4085735.250000,0.084310,5.446794,4.218026,1.535537,6.476935,18.924061,762908.500000,672488.937500,432254.062500,398.437500,375.000000,2250.000000,1
2100.510498,4414295.500000,0.000126,5.743766,4.112721,1.525857,6.275424,19.592661,766622.437500,625092.625000,532540.937500,398.437500,375.000000,1429.687500,1
2178.859619,4749750.500000,0.170787,5.547057,4.792577,1.520015,7.284789,19.356148,739209.437500,643325.000000,489404.843750,398.437500,375.000000,2343.750000,1
2255.735107,5090802.500000,0.315988,5.645104,4.757680,1.539684,7.325325,19.022131,894435.812500,652755.500000,456247.812500,398.437500,375.000000,2250.000000,1
2179.856934,4754055.000000,0.073294,5.845191,5.019506,1.534100,7.700423,20.896021,813253.375000,762859.125000,439212.875000,398.437500,375.000000,1875.000000,1
2046.925293,4191934.500000,-0.116889,6.193534,4.403355,1.537860,6.771742,21.647144,796464.125000,655910.500000,408138.656250,398.437500,375.000000,2062.500000,1
2010.406128,4043689.250000,0.171292,5.474208,4.515723,1.540960,6.958547,19.920563,857358.187500,595487.250000,453009.062500,398.437500,375.000000,796.875000,1
2227.141113,4962575.000000,0.311470,7.092391,4.609833,1.620213,7.468909,23.345266,869348.437500,684255.375000,612488.562500,398.437500,375.000000,2343.750000,1
2229.759521,4974250.500000,0.030655,6.028685,4.574278,1.569798,7.180693,20.985319,793029.062500,616927.250000,609171.000000,398.437500,2320.312500,2343.750000,1
2151.098389,4629487.500000,-0.217931,5.270267,3.884310,1.521302,5.909208,18.139359,736668.875000,570001.875000,527709.937500,398.437500,375.000000,2320.312500,1
2232.901123,4988302.000000,0.275742,6.394478,5.857774,1.567546,9.182331,23.075167,662139.187500,653450.500000,461356.593750,398.437500,375.000000,2343.750000,1
