RMS,Variance,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor,MarginFactor,Peak1,Peak2,Peak3,PeakLocs1,PeakLocs2,PeakLocs3,Predicted
703.997681,495824.500000,1.579096,6.594357,4.187147,1.561628,6.538766,13.781787,491417.187500,384906.000000,382336.562500,445.312500,421.875000,117.187500,0
670.932129,450300.156250,1.209211,5.716167,3.741787,1.519680,5.686319,13.487185,491465.187500,422517.968750,345622.000000,421.875000,539.062500,445.312500,0
689.850952,476090.062500,1.212224,6.325106,4.440830,1.549549,6.881284,15.175344,560886.812500,348194.781250,347194.781250,421.875000,539.062500,515.625000,0
647.578125,419560.312500,0.931923,4.506368,3.436404,1.479238,5.083259,11.609811,568901.437500,420281.187500,335508.562500,421.875000,398.437500,515.625000,0
693.747559,481470.656250,1.068834,5.785716,4.203152,1.535617,6.454430,14.324795,596864.937500,470393.968750,338482.656250,421.875000,398.437500,515.625000,0
712.977478,508568.218750,1.013570,5.865791,3.958893,1.566332,6.200938,14.946148,607276.812500,455439.312500,352381.843750,421.875000,398.437500,515.625000,0
595.432800,354702.687500,0.865078,4.904227,3.762320,1.492105,5.613775,12.770849,531177.312500,379702.843750,323317.687500,421.875000,398.437500,515.625000,0
492.649414,242731.984375,0.684291,4.615498,3.337417,1.485624,4.958148,12.177699,451453.093750,293512.437500,262691.500000,421.875000,398.437500,515.625000,0
420.153473,176591.359375,0.809923,5.076837,3.307997,1.540432,5.095746,13.250436,368874.937500,234912.671875,204833.109375,421.875000,515.625000,398.437500,0
345.689331,119554.687500,0.820510,5.923131,3.625359,1.611669,5.842878,16.474943,250749.890625,215549.000000,184366.765625,421.875000,515.625000,398.437500,0
252.836807,63957.160156,0.662376,5.568153,4.199476,1.532724,6.436636,15.449787,185232.015625,107758.609375,100317.937500,398.437500,515.625000,539.062500,0
199.142044,39676.820312,0.168740,3.556473,3.025092,1.425614,4.312614,11.481012,180759.968750,117633.804688,77098.289062,398.437500,375.000000,421.875000,0
180.772614,32694.480469,-0.364764,4.471918,2.470179,1.522081,3.759813,12.860889,159336.968750,129119.710938,73732.414062,398.437500,421.875000,375.000000,0
137.422684,18894.234375,0.696047,6.701211,4.170304,1.546812,6.450675,16.187654,100253.351562,97339.578125,68377.000000,421.875000,398.437500,187.500000,0
99.207710,9837.793945,-0.445559,4.184079,2.599544,1.496010,3.888945,12.400673,71579.281250,65324.601562,53244.089844,421.875000,398.437500,210.937500,0
76.700966,5869.073730,0.500789,5.085699,3.698591,1.513925,5.599390,14.530963,55164.660156,42472.875000,33052.953125,421.875000,398.437500,210.937500,0
59.290089,3508.719238,-0.922775,6.337247,3.157656,1.549495,4.892773,16.947712,34720.644531,28842.197266,25256.685547,421.875000,398.437500,304.687500,0
47.793983,2285.092285,-0.409839,4.929498,3.363559,1.461671,4.916417,14.322483,22971.144531,22620.955078,20040.355469,210.937500,515.625000,46.875000,0
52.811787,2788.016113,-0.360679,4.243235,3.050352,1.459609,4.452322,13.464649,26901.376953,26866.001953,19391.771484,585.937500,609.375000,210.937500,0
64.615532,4161.579102,-0.279381,5.089759,3.809963,1.532163,5.837482,16.706768,41695.109375,31772.478516,27323.566406,585.937500,609.375000,562.500000,0
64.422470,4138.946289,-0.624525,4.926414,2.812529,1.470793,4.136646,14.961485,28597.416016,27633.736328,26493.291016,46.875000,562.500000,585.937500,0
63.841614,4030.219482,-0.146106,4.544096,3.561041,1.471304,5.239373,15.218026,31178.941406,27676.652344,26509.359375,46.875000,843.750000,796.875000,0
61.152542,3690.699707,-0.922809,5.444422,2.558691,1.523001,3.896888,15.368343,30133.607422,24254.279297,21023.416016,46.875000,23.437500,843.750000,0
51.430283,2639.898193,0.355374,4.988453,4.151143,1.483843,6.159645,15.922355,27094.501953,17176.833984,16633.300781,46.875000,70.312500,867.187500,0
50.411465,2508.811279,-0.391164,5.791818,4.249670,1.536987,6.531687,18.632002,17940.488281,16032.971680,15766.500000,70.312500,398.437500,867.187500,0
51.076427,2599.423584,-0.052982,4.255046,3.725479,1.391019,5.182213,13.818964,30262.156250,18658.109375,16770.238281,117.187500,398.437500,93.750000,0
139.220779,19387.513672,1.318730,9.463482,5.485117,1.609218,8.826751,19.672045,103346.750000,66169.828125,65616.742188,117.187500,140.625000,93.750000,0
350.361023,122804.671875,1.298179,8.094151,5.202690,1.670276,8.689929,21.370831,231771.609375,162360.875000,151846.625000,117.187500,93.750000,609.375000,0
545.701355,297893.000000,1.164726,7.242621,4.534634,1.636104,7.419131,18.966705,291963.656250,283211.281250,279549.406250,117.187500,632.812500,421.875000,0
649.542908,422076.968750,0.989205,6.340980,4.076986,1.635697,6.668715,16.918362,424410.625000,420218.593750,264562.406250,421.875000,632.812500,117.187500,0
684.333008,468538.437500,1.033512,6.197484,4.353574,1.605145,6.988118,16.574081,475370.656250,435393.687500,381502.843750,632.812500,421.875000,609.375000,0
655.146484,429416.312500,0.681521,5.475468,3.624257,1.580031,5.726438,15.751742,427842.843750,423383.875000,415077.343750,632.812500,421.875000,609.375000,0
510.328949,260558.062500,0.690861,4.582210,3.375383,1.480563,4.997469,12.884228,355379.656250,311218.781250,269608.375000,398.437500,421.875000,632.812500,0
422.030029,178180.093750,0.156104,3.462886,2.729864,1.364563,3.725071,10.965310,424426.906250,223256.296875,168959.390625,398.437500,421.875000,375.000000,0
531.182129,282195.812500,0.315847,4.319600,3.282610,1.465353,4.810182,12.466670,478616.468750,477298.875000,168378.437500,421.875000,398.437500,445.312500,0
570.314331,325401.937500,0.221471,4.099546,3.437844,1.462388,5.027462,12.590266,580515.750000,426792.687500,247606.171875,421.875000,398.437500,445.312500,0
483.068665,233451.437500,0.308365,3.818431,3.404846,1.420063,4.835094,11.483890,501766.656250,328187.156250,186183.000000,421.875000,398.437500,445.312500,0
415.253143,172441.109375,0.076428,3.827671,3.113661,1.413609,4.401500,11.783245,398842.750000,233837.062500,207771.265625,421.875000,445.312500,398.437500,0
468.164703,219234.984375,0.679210,5.112085,3.583935,1.502916,5.386355,13.234015,404024.875000,309340.531250,209927.250000,445.312500,421.875000,539.062500,0
582.706055,339614.593750,0.673759,5.361670,3.368994,1.585052,5.340031,14.779115,483181.125000,443385.125000,265923.718750,421.875000,445.312500,539.062500,0
604.030640,365023.125000,0.838861,5.098471,3.410091,1.543898,5.264832,13.821836,524086.781250,449056.906250,263665.625000,421.875000,445.312500,539.062500,0
605.279297,366519.312500,0.906111,5.136566,3.499954,1.550967,5.428312,14.004456,516197.968750,387930.000000,257330.187500,445.312500,421.875000,539.062500,0
628.364197,394978.843750,1.073185,5.428280,3.859790,1.556252,6.006808,15.013313,555133.437500,322754.687500,298334.281250,445.312500,421.875000,117.187500,0
673.485962,453770.687500,1.219993,6.102501,4.133942,1.569915,6.489936,15.463976,558803.937500,435401.625000,300031.875000,445.312500,421.875000,117.187500,0
659.409302,434947.937500,1.137933,5.629444,3.920163,1.531465,6.003592,14.154383,501370.437500,465183.687500,297418.468750,445.312500,421.875000,539.062500,0
595.921753,355286.156250,1.202930,5.289044,3.682514,1.494346,5.502950,11.918655,441911.906250,429736.750000,272803.343750,445.312500,421.875000,539.062500,0
534.790527,286128.687500,1.016201,4.927144,3.516388,1.489550,5.237835,11.994995,430509.625000,363502.750000,239258.328125,421.875000,445.312500,117.187500,0
470.938110,221887.015625,0.782913,4.601086,3.409881,1.479036,5.043336,11.926529,406490.125000,252714.656250,213547.578125,421.875000,445.312500,117.187500,0
409.768311,167914.515625,0.272377,3.981431,3.182445,1.449654,4.613442,11.704238,367151.218750,194579.046875,188342.000000,421.875000,117.187500,398.437500,0
381.185455,145240.031250,-0.117741,4.168949,2.708317,1.457270,3.946749,12.581926,345754.437500,180466.359375,174643.312500,421.875000,398.437500,445.312500,0
368.390564,135745.437500,0.224786,4.091833,3.032224,1.480658,4.489685,12.441937,314480.468750,181178.671875,177136.203125,421.875000,93.750000,398.437500,0
351.232910,123405.421875,0.443428,4.630178,3.311921,1.502911,4.977521,12.458702,256691.250000,225255.062500,169687.250000,398.437500,421.875000,210.937500,0
345.528107,119443.718750,-0.183653,4.994482,3.178150,1.517849,4.823951,15.423561,298205.937500,207745.671875,144664.546875,398.437500,421.875000,210.937500,0
301.096527,90548.039062,-0.219773,5.809698,3.537691,1.585840,5.610213,17.622622,207859.937500,189408.593750,144279.046875,398.437500,421.875000,445.312500,0
178.797409,31841.853516,-0.771509,4.237562,2.203129,1.462046,3.221075,12.200261,102171.929688,94201.593750,80571.437500,445.312500,468.750000,187.500000,0
129.310898,16729.257812,-0.773473,4.955785,2.457521,1.511048,3.713433,14.023373,83077.273438,73652.593750,67517.851562,210.937500,187.500000,421.875000,0
107.095390,11474.697266,-0.450535,4.693430,3.518303,1.502578,5.286523,15.319191,67826.875000,58969.933594,52695.457031,421.875000,398.437500,210.937500,0
91.835617,8429.511719,-0.492044,5.273650,3.290777,1.515508,4.987200,16.043207,58401.609375,53337.953125,33680.304688,421.875000,445.312500,468.750000,0
76.272041,5808.876465,0.597675,5.007024,3.751268,1.523829,5.716290,14.995379,34622.816406,30837.154297,28171.562500,398.437500,421.875000,468.750000,0
63.991524,3959.205811,-0.110746,6.866816,4.552588,1.606922,7.315655,21.099329,29034.410156,26446.119141,24027.076172,796.875000,773.437500,0.000000,0
49.286457,2363.270020,-0.391300,4.740206,3.363935,1.447133,4.868062,14.288552,21970.191406,19830.955078,16962.679688,46.875000,140.625000,234.375000,0
100.894905,10154.336914,0.337188,4.435164,3.447836,1.497016,5.161464,13.817393,87193.687500,63395.296875,55571.312500,117.187500,93.750000,140.625000,0
225.990356,51080.578125,0.764924,5.891332,4.396803,1.552990,6.828192,16.255028,187026.500000,129111.828125,124896.039062,117.187500,93.750000,140.625000,0
330.091278,109013.023438,0.513006,5.585882,3.909721,1.546554,6.046596,16.116339,223109.468750,206426.265625,183687.671875,421.875000,117.187500,398.437500,0
368.585632,135918.484375,0.049152,5.147884,3.323391,1.563037,5.194583,15.525870,314485.437500,205914.171875,176046.734375,421.875000,398.437500,117.187500,0
359.224640,129082.726562,-0.187960,5.535923,3.574250,1.557404,5.566549,16.829046,293221.875000,193548.968750,166101.984375,421.875000,398.437500,93.750000,0
353.428284,124916.546875,-0.472096,5.336742,3.193861,1.531495,4.891383,14.973296,288052.125000,230632.484375,152692.640625,421.875000,398.437500,93.750000,0
355.633575,126512.914062,-0.135328,4.551231,3.375338,1.487509,5.020847,14.028435,292595.187500,235013.015625,158304.421875,398.437500,421.875000,93.750000,0
340.143219,115725.859375,0.076451,4.423692,3.901735,1.457775,5.687851,14.573702,294460.781250,166242.515625,163793.156250,398.437500,93.750000,421.875000,0
289.740753,83896.968750,-0.303307,3.849573,3.032514,1.451235,4.400892,12.275049,210281.234375,162095.687500,143440.500000,398.437500,375.000000,93.750000,0
225.772964,50995.136719,0.061657,3.774426,2.687994,1.403836,3.773502,11.211987,128975.593750,127437.421875,102824.015625,93.750000,187.500000,375.000000,0
206.356339,42584.804688,-0.379870,4.609891,2.991798,1.472919,4.406675,14.290178,123559.109375,120133.992188,85647.250000,187.500000,93.750000,210.937500,0
182.379211,33272.531250,0.016549,5.146893,3.687495,1.512972,5.579077,15.677150,114322.796875,90938.187500,73861.687500,93.750000,187.500000,398.437500,0
162.467667,26256.300781,0.110260,3.297844,2.812786,1.382782,3.889469,10.417882,123966.867188,89678.406250,84088.804688,93.750000,117.187500,187.500000,0
217.304382,46953.847656,-0.236699,3.986404,2.689125,1.428953,3.842634,12.606855,161182.734375,126908.796875,99007.164062,93.750000,117.187500,187.500000,0
263.409943,69360.093750,0.090521,4.411474,3.383324,1.456904,4.929180,13.672636,169872.406250,166836.625000,147060.718750,93.750000,421.875000,117.187500,0
266.184845,70815.945312,-0.051206,4.030201,2.956277,1.451197,4.290141,12.471719,173498.343750,164620.187500,129476.140625,421.875000,93.750000,117.187500,0
262.286224,68687.804688,0.168078,3.915575,3.013561,1.441454,4.343911,11.622140,189582.078125,156332.984375,120969.468750,398.437500,93.750000,421.875000,0
