TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
75923,1148,171,6188,1821,1109,382,39775
70420,1148,172,6191,1821,1105,380,39776
70406,1148,172,6183,1820,1107,380,39737
70304,1148,172,6192,1820,1110,379,39752
70291,1148,172,6190,1820,1106,382,39755
77252,1147,171,6188,1821,1106,382,39768
70382,1148,171,6191,1821,1107,379,39735
70381,1147,172,6191,1821,1104,380,39755
70393,1148,172,6191,1820,1106,379,39768
70355,1148,172,6191,1821,1108,379,39766
85054,1148,172,6192,1820,1108,379,39760
70267,1149,171,6192,1821,1105,380,39725
70217,1149,171,6191,1820,1104,379,39766
77089,1149,171,6191,1821,1105,379,39764
70255,1148,171,6188,1821,1108,380,39760
70769,1147,172,6191,1821,1107,382,39752
75597,1147,171,6191,1821,1107,379,39749
70271,1148,171,6191,1821,1110,381,39788
70344,1148,172,6191,1821,1107,381,39740
79311,1148,172,6172,1820,1109,382,39763
70267,1148,172,6172,1820,1109,381,39762
82744,1147,171,6191,1821,1103,380,39744
70368,1148,171,6191,1820,1109,380,39761
79712,1149,171,6192,1820,1106,381,39781
70370,1147,171,6191,1820,1107,380,39774
70332,1148,171,6191,1821,1109,379,39782
70356,1147,171,6192,1820,1107,381,39772
70267,1148,172,6181,1820,1106,379,39744
70278,1148,172,6179,1821,1109,380,39764
77203,1148,171,6191,1821,1109,379,39758
75734,1148,171,6192,1820,1105,380,39761
70381,1148,172,6179,1821,1108,381,39755
70382,1148,171,6191,1821,1109,379,39773
70332,1148,172,6185,1820,1105,381,39770
70306,1148,171,6173,1820,1105,381,39749
79649,1147,172,6180,1821,1108,379,39760
70305,1148,171,6189,1820,1109,379,39770
77228,1148,171,6191,1821,1110,379,39760
70345,1147,171,6191,1820,1112,382,39790
70394,1147,172,6192,1820,1110,382,39792
75873,1148,171,6191,1821,1111,382,39762
70419,1148,171,6192,1820,1110,382,39767
70443,1148,172,6191,1821,1109,379,39782
70218,1147,172,6191,1820,1109,379,39761
70343,1147,172,6191,1820,1108,382,39763
77215,1148,171,6191,1821,1109,380,39780
70366,1148,172,6192,1820,1109,382,39763
70394,1148,172,6191,1820,1108,382,39763
79789,1148,171,6191,1820,1110,381,39771
70431,1148,172,6182,1820,1110,379,39777
75847,1147,171,6191,1820,1111,380,39751
70392,1147,171,6192,1820,1108,380,39757
70304,1148,172,6190,1820,1108,378,39752
77202,1149,171,6191,1821,1108,379,39751
70418,1148,171,6177,1820,1107,380,39748
70370,1147,171,6174,1820,1108,379,39743
70394,1147,172,6192,1820,1104,380,39769
70393,1148,172,6191,1821,1108,379,39748
70369,1148,172,6191,1821,1106,381,39770
70330,1147,171,6185,1821,1109,380,39764
75759,1147,172,6191,1821,1106,382,39759
86772,1148,171,6191,1820,1108,380,39779
70355,1148,171,6192,1819,1105,383,39780
70444,1148,171,6178,1821,1108,379,39763
70333,1148,171,6186,1821,1109,379,39748
70381,1147,171,6174,1821,1106,380,39731
70356,1147,171,6191,1820,1108,380,39753
70329,1148,172,6170,1821,1108,379,39754
70330,1148,171,6191,1820,1107,381,39766
77241,1147,172,6191,1820,1110,380,39781
75872,1148,172,6191,1821,1106,382,39771
70469,1148,171,6191,1821,1108,381,39759
70419,1148,171,6191,1821,1109,379,39751
70293,1147,172,6192,1820,1106,379,39776
79850,1148,172,6186,1821,1109,379,39769
85128,1147,172,6191,1821,1104,379,39750
70268,1147,171,6191,1820,1106,380,39766
77228,1148,171,6192,1820,1108,382,39758
70442,1148,172,6192,1820,1107,381,39778
70407,1148,172,6167,1820,1112,382,39755
75761,1147,171,6172,1820,1103,380,39740
70432,1148,171,6168,1821,1107,379,39751
70406,1147,172,6191,1821,1107,382,39779
70292,1147,172,6191,1820,1105,380,39765
70304,1148,172,6182,1820,1108,381,39739
77226,1147,172,6191,1819,1107,383,39765
70342,1148,172,6191,1821,1108,380,39765
79788,1147,171,6191,1821,1106,379,39748
70407,1147,171,6192,1820,1104,380,39774
75985,1147,171,6191,1820,1108,380,39759
70443,1148,172,6192,1820,1107,380,39770
70392,1147,171,6192,1820,1108,379,39774
70306,1148,171,6191,1821,1105,379,39762
77215,1148,171,6190,1820,1106,379,39751
70330,1147,172,6191,1821,1105,380,39769
70381,1148,172,6192,1820,1108,382,39748
70481,1148,172,6191,1821,1103,382,39758
70444,1147,172,6191,1821,1107,380,39770
70382,1147,171,6183,1820,1105,380,39756
85178,1147,171,6191,1821,1105,380,39745
70392,1147,172,6191,1819,1107,382,39775
77264,1148,171,6190,1821,1110,379,39768
70243,1149,171,6191,1820,1108,381,39784
70383,1147,171,6176,1821,1110,379,39742
70432,1148,171,6191,1821,1104,380,39773
70381,1148,172,6192,1820,1110,382,39760
70368,1147,171,6167,1820,1107,379,39737
70318,1147,171,6191,1821,1109,379,39782
70330,1147,171,6191,1821,1110,381,39764
77238,1147,172,6191,1820,1107,380,39766
75796,1147,171,6191,1821,1106,379,39757
70432,1147,172,6174,1821,1105,382,39740
79738,1148,171,6191,1821,1105,379,39744
70381,1147,172,6167,1820,1111,379,39760
70457,1147,171,6191,1821,1106,382,39749
70317,1148,171,6191,1820,1109,382,39786
70329,1148,172,6191,1821,1110,379,39766
77239,1148,172,6191,1820,1108,379,39754
70318,1148,171,6191,1821,1106,379,39748
75836,1147,173,6191,1819,1107,381,39750
70419,1148,171,6191,1820,1106,381,39764
70432,1147,171,6175,1820,1106,381,39741
70357,1148,171,6191,1820,1106,380,39761
70292,1148,172,6191,1819,1110,380,39777
70291,1148,172,6191,1820,1110,379,39754
86584,1147,171,6186,1821,1112,381,39762
70355,1148,172,6191,1821,1111,380,39787
70406,1148,172,6182,1820,1106,379,39745
70457,1148,172,6191,1821,1105,380,39768
75885,1147,172,6171,1820,1108,379,39737
70407,1147,171,6187,1820,1110,380,39779
70356,1147,171,6176,1820,1106,381,39752
79548,1147,173,6192,1820,1109,381,39787
77214,1148,172,6192,1820,1106,379,39776
70318,1148,171,6191,1821,1107,379,39766
75623,1148,172,6191,1820,1109,380,39757
70381,1148,172,6192,1820,1108,380,39735
70444,1147,172,6192,1820,1109,379,39734
79714,1148,171,6191,1821,1111,382,39783
75797,1148,172,6191,1821,1108,379,39751
70344,1148,172,6191,1820,1109,380,39763
77253,1148,171,6191,1821,1105,380,39751
70368,1148,172,6191,1820,1105,380,39745
70381,1149,171,6191,1820,1107,379,39754
70395,1147,172,6191,1820,1106,382,39754
70383,1148,171,6185,1821,1110,380,39751
70419,1147,172,6192,1820,1109,380,39767
70380,1148,172,6170,1820,1106,379,39729
70343,1147,172,6191,1820,1105,379,39773
82856,1147,172,6181,1820,1107,380,39759
70381,1148,171,6178,1821,1109,379,39741
79889,1148,171,6191,1821,1110,382,39785
70482,1148,171,6191,1821,1103,379,39746
70432,1148,172,6191,1820,1110,379,39758
70369,1148,172,6191,1821,1109,380,39768
70317,1147,172,6192,1820,1106,380,39745
70329,1149,171,6180,1821,1109,382,39749
77340,1147,171,6191,1821,1108,379,39766
70356,1148,172,6191,1821,1108,381,39783
75898,1148,172,6177,1820,1107,380,39759
70471,1148,171,6191,1820,1111,382,39784
70431,1147,173,6192,1820,1110,381,39781
70268,1148,172,6191,1821,1110,379,39773
79688,1148,171,6191,1821,1105,381,39754
70405,1148,171,6191,1821,1107,380,39771
77227,1148,171,6182,1820,1106,380,39762
70342,1148,172,6191,1821,1109,380,39776
70419,1148,171,6191,1820,1105,381,39783
70407,1147,171,6184,1821,1109,382,39755
75886,1147,171,6191,1821,1108,379,39764
70406,1148,172,6191,1820,1107,380,39778
70291,1147,172,6182,1820,1109,382,39762
70279,1147,172,6191,1819,1107,381,39767
77251,1149,171,6192,1820,1108,381,39772
70318,1148,172,6191,1821,1112,381,39767
70382,1148,171,6184,1820,1109,381,39727
79812,1148,172,6191,1821,1106,379,39770
70395,1147,171,6191,1820,1110,379,39771
75798,1148,172,6192,1820,1109,381,39784
70392,1147,171,6191,1821,1106,381,39770
70343,1147,171,6191,1820,1108,379,39779
77214,1147,171,6174,1820,1106,380,39739
70305,1148,172,6184,1820,1106,382,39740
70382,1148,172,6192,1820,1108,379,39778
70382,1148,171,6191,1821,1107,380,39775
70382,1148,171,6191,1820,1106,379,39775
70369,1148,171,6191,1821,1109,380,39779
70380,1148,172,6190,1821,1112,381,39785
70329,1147,171,6187,1820,1103,379,39773
101408,1148,171,6187,1821,1107,379,39761
70369,1147,171,6191,1820,1108,380,39756
70282,1148,172,6191,1820,1108,380,39763
70369,1148,172,6192,1820,1110,381,39775
70369,1147,172,6168,1820,1107,380,39754
75736,1148,172,6191,1820,1108,380,39747
70354,1147,173,6171,1820,1110,381,39746
70317,1148,172,6168,1821,1106,379,39744
77228,1148,171,6188,1820,1108,379,39756
70356,1148,172,6185,1820,1109,381,39771
75735,1148,172,6191,1821,1105,382,39774
70419,1148,171,6191,1821,1108,381,39784
70369,1148,171,6174,1820,1105,380,39764
79699,1148,172,6190,1821,1108,380,39771
70354,1147,171,6178,1821,1107,379,39746
70255,1147,172,6176,1820,1106,379,39759
77315,1148,171,6191,1821,1108,382,39777
70356,1148,171,6191,1820,1106,382,39773
70456,1148,172,6191,1821,1106,379,39759
75648,1148,171,6191,1820,1109,382,39770
70418,1148,172,6192,1820,1108,382,39781
70394,1148,171,6178,1821,1110,381,39754
70294,1148,171,6187,1820,1111,380,39757
70330,1148,172,6191,1821,1109,380,39775
77253,1148,171,6191,1820,1111,382,39776
70279,1148,172,6191,1819,1105,380,39760
79713,1147,171,6168,1821,1107,380,39741
70320,1148,172,6191,1820,1110,379,39765
70369,1147,171,6173,1821,1108,382,39762
75760,1148,171,6191,1821,1105,379,39772
70293,1147,172,6190,1820,1104,379,39759
70354,1147,172,6173,1821,1106,380,39747
77002,1147,171,6191,1821,1107,382,39741
70281,1148,172,6192,1820,1104,380,39770
70294,1147,172,6192,1820,1110,380,39760
70292,1147,173,6191,1820,1107,379,39741
70306,1148,171,6191,1821,1110,379,39748
70282,1148,171,6191,1821,1109,379,39745
